id,town,area,latitude,longitude,region,monitoredVotes,registered,photoVoices,officialVotes,officialVoters,against_registered,against_officialVotes,against_photoVoices,cherechen_registered,cherechen_officialVotes,cherechen_photoVoices,corrupted_registered,corrupted_officialVotes,corrupted_photoVoices,dmitriyev_registered,dmitriyev_officialVotes,dmitriyev_photoVoices,ignore_registered,ignore_officialVotes,ignore_photoVoices,kanopatskaja_registered,kanopatskaja_officialVotes,kanopatskaja_photoVoices,lukashenko_registered,lukashenko_officialVotes,lukashenko_photoVoices,tihanovkaja_registered,tihanovkaja_officialVotes,tihanovkaja_photoVoices,voters,votes,turnout,against,cherechen,corrupted,dmitriyev,kanopatskaja,tihanovkaja,lukashenko
07-002-0025,Minsk,capital,53.855866,27.600423,7,,434,278,1448,2070,7,297,3,2,24,1,1,,0,3,20,1,0,,0,1,39,1,1,919,0,419,149,272,2070,1439.68,0.6955,100.472,22.7556,23.3341,23.9127,22.3699,707.272,539.564
07-002-0026,Minsk,capital,53.855866,27.600423,7,,403,229,,,13,,7,2,,2,0,,0,0,,0,2,,0,0,,0,4,,0,382,,220,1265.01,879.813,0.6955,99.5141,22.5387,23.1117,23.6847,22.1567,644.816,43.9906
07-002-0027,Minsk,capital,53.852908,27.602237,7,,358,221,,,3,,1,2,,1,1,,1,4,,2,0,,0,0,,0,2,,0,346,,216,1123.75,781.571,0.6955,82.5493,18.6964,19.1717,19.6471,18.3795,584.048,39.0785
07-002-0028,Minsk,capital,53.852908,27.602237,7,,308,211,1126,1592,1,56,0,2,17,2,0,32,0,2,17,2,2,,0,0,48,0,1,747,1,300,209,206,1592,1107.24,0.6955,68.9762,15.6223,16.0194,16.4166,15.3575,506.4,468.448
07-002-0029,Minsk,capital,53.852908,27.602237,7,,367,231,1309,2008,3,88,0,2,9,1,0,15,0,1,20,0,1,,0,1,15,0,2,995,0,357,167,230,2008,1396.56,0.6955,82.6004,18.708,19.1836,19.6592,18.3909,602.616,635.402
07-002-0030,Minsk,capital,53.838103,27.580705,7,,795,487,,,12,,3,0,,0,1,,0,7,,2,1,,0,1,,0,4,,1,769,,481,2495.49,1735.61,0.6955,182.745,41.3894,42.4417,43.494,40.6879,1298.07,86.7805
07-002-0031,Minsk,capital,53.838103,27.580705,7,,631,401,,,8,,4,2,,1,2,,1,1,,0,2,,1,0,,0,4,,2,612,,392,1980.69,1377.57,0.6955,143.607,32.5253,33.3522,34.1791,31.974,1033.06,68.8786
07-002-0032,Minsk,capital,53.838103,27.580705,7,,663,418,,,14,,8,0,,0,0,,0,1,,0,2,,0,2,,1,4,,1,640,,408,2081.14,1447.43,0.6955,153.561,34.7796,35.6638,36.548,34.1901,1080.32,72.3717
07-002-0033,Minsk,capital,53.836987,27.580166,7,,613,388,1578,2423,7,201,2,4,19,1,0,52,0,4,22,3,0,,0,2,49,1,4,1025,1,592,210,380,2423,1685.2,0.6955,141.746,32.1038,32.92,33.7362,31.5597,999.296,413.838
07-002-0034,Minsk,capital,53.836987,27.580166,7,,529,326,1339,2085,6,69,5,2,14,0,1,74,0,2,20,1,2,,1,1,42,0,2,915,1,513,205,318,2085,1450.12,0.6955,120.456,27.2818,27.9754,28.669,26.8194,865.944,352.974
07-002-0035,Minsk,capital,53.838741,27.570033,7,,605,370,1575,2362,7,209,4,0,15,0,1,22,0,5,24,2,0,,0,3,35,2,4,1064,0,585,206,362,2362,1642.77,0.6955,139.258,31.5402,32.3421,33.144,31.0056,987.48,388
07-002-0036,Minsk,capital,53.838741,27.570033,7,,656,423,1736,2774,4,170,4,1,16,1,1,31,1,5,16,4,0,,0,2,18,1,3,1281,0,640,204,412,2774,1929.32,0.6955,145.997,33.0664,33.9071,34.7478,32.506,1080.32,568.776
07-002-0037,Minsk,capital,53.838741,27.570033,7,,700,441,1507,2663,15,143,6,2,19,1,0,17,0,7,18,5,0,,0,1,19,1,11,1102,1,664,189,427,2663,1852.12,0.6955,172.434,39.0542,40.0471,41.04,38.3923,1120.83,400.32
07-002-0038,Minsk,capital,53.842412,27.56679,7,,628,389,1291,2130,8,154,1,3,26,2,0,21,0,4,12,4,2,,0,0,26,0,6,913,0,605,139,382,2130,1481.41,0.6955,146.522,33.1854,34.0291,34.8728,32.6229,1021.24,178.938
07-002-0039,Minsk,capital,53.842412,27.56679,7,,872,571,1853,2706,17,174,4,1,29,0,0,32,0,5,50,0,0,,0,1,35,0,9,1247,3,839,286,564,2737.19,1903.71,0.6955,204.386,46.2909,47.4678,48.6447,45.5063,1416.23,95.1857
07-002-0040,Minsk,capital,53.847841,27.562882,7,,625,397,,,9,,2,1,,1,0,,0,3,,1,0,,0,1,,1,4,,1,607,,391,1961.86,1364.47,0.6955,141.521,32.0528,32.8677,33.6826,31.5095,1024.62,68.2237
07-002-0041,Minsk,capital,53.847841,27.562882,7,,526,348,,,6,,1,1,,0,0,,0,3,,3,2,,2,0,,0,6,,1,508,,341,1674.54,1164.64,0.6955,121.612,27.5436,28.2438,28.9441,27.0767,857.504,73.716
07-002-0042,Minsk,capital,53.860428,27.573761,7,,325,193,802,1206,2,64,0,1,39,0,0,,0,3,50,3,0,,0,0,55,0,4,442,2,315,152,188,1206,838.773,0.6955,74.1539,16.7949,17.2219,17.6489,16.5103,531.72,164.723
07-002-0043,Minsk,capital,53.862472,27.562675,7,,645,407,1969,2030,14,253,3,0,16,0,0,10,0,6,35,5,2,,0,2,39,1,9,1001,1,612,615,397,2030,1411.87,0.6955,158.735,35.9515,36.8656,37.7796,35.3422,1033.06,74.14
07-002-0044,Minsk,capital,53.862472,27.562675,7,,482,302,1418,1803,5,81,1,5,11,1,0,59,0,3,15,2,0,,0,0,22,0,5,761,0,464,469,298,1803,1418,0.786467,81,11,59,15,22,469,761
07-002-0045,Minsk,capital,53.863858,27.562379,7,,943,657,2358,2418,14,130,7,2,31,1,3,98,2,2,50,1,0,,0,5,83,2,2,1079,0,915,883,644,2960.05,2058.72,0.6955,214.268,48.5289,49.7627,50.9965,47.7064,1544.52,102.936
07-002-0046,Minsk,capital,53.858214,27.569431,7,,540,348,1376,2100,12,94,4,3,16,1,0,15,0,2,26,2,2,,0,1,13,1,1,1006,0,519,206,340,2100,1460.55,0.6955,127.066,28.7788,29.5104,30.2421,28.291,876.072,340.59
07-002-0047,Minsk,capital,53.858214,27.569431,7,,738,473,1614,2322,10,192,4,0,39,0,1,69,1,3,25,0,2,,0,2,11,0,1,1056,0,719,222,468,2322,1614.95,0.6955,165.126,37.3989,38.3497,39.3006,36.765,1213.67,84.338
07-002-0048,Minsk,capital,53.868531,27.570922,7,,3,0,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,1,,0,325.384,226.304,0.6955,2.36221,0.535012,0.548614,0.562216,0.525944,1.688,220.082
07-002-0049,Minsk,capital,53.860996,27.573446,7,,556,330,,,16,,9,2,,2,1,,1,5,,3,1,,0,2,,1,5,,0,524,,314,1745.27,1213.84,0.6955,139.957,31.6986,32.5045,33.3104,31.1613,884.512,60.6918
07-002-0050,Minsk,capital,53.865271,27.587981,7,,330,211,1075,1450,2,50,2,3,26,1,0,33,0,4,30,0,2,,0,2,36,0,1,484,0,316,416,208,1450,1008.48,0.6955,78.6773,17.8194,18.2725,18.7255,17.5174,533.408,324.06
07-002-0051,Minsk,capital,53.865271,27.587981,7,,344,195,1321,1731,12,80,5,0,6,0,0,41,0,1,15,1,0,,0,0,12,0,0,617,0,331,550,189,1731,1321,0.763143,80,6,41,15,12,550,617
07-002-0052,Minsk,capital,53.86218,27.591413,7,,484,310,1576,2300,8,137,2,1,15,1,0,49,0,1,23,1,2,,0,2,42,1,2,1096,0,468,214,305,2300,1599.65,0.6955,111.406,25.2322,25.8737,26.5152,24.8045,789.984,595.834
07-002-0053,Minsk,capital,53.86218,27.591413,7,,371,247,1323,2231,10,129,5,0,20,0,0,30,0,1,20,0,0,,0,1,29,1,3,909,1,356,186,240,2231,1551.66,0.6955,87.802,19.8861,20.3916,20.8972,19.549,600.928,782.206
07-002-0054,Minsk,capital,53.861294,27.595194,7,,389,255,853,1417,10,100,3,1,21,0,0,34,0,5,11,3,0,,0,1,39,1,4,472,0,368,176,248,1417,985.524,0.6955,96.6986,21.901,22.4578,23.0146,21.5298,621.184,178.738
07-002-0055,Minsk,capital,53.861294,27.595194,7,,607,400,1316,2004,11,166,5,0,14,0,1,71,0,1,20,0,3,,1,2,39,1,0,819,0,589,187,393,2004,1393.78,0.6955,137.901,31.2329,32.027,32.8211,30.7036,994.232,134.862
07-002-0056,Minsk,capital,53.868515,27.592059,7,,357,213,1236,2091,6,95,3,1,14,0,1,43,1,1,18,0,3,,0,0,35,0,1,845,0,344,186,209,2091,1454.29,0.6955,83.2277,18.85,19.3293,19.8085,18.5305,580.672,713.872
07-002-0057,Minsk,capital,53.868515,27.592059,7,,281,173,1007,,4,47,1,0,32,0,0,16,0,2,35,1,0,,0,0,55,0,2,696,0,273,124,171,951.861,662.019,0.6955,63.5464,14.3925,14.7584,15.1243,14.1485,460.824,79.2252
07-002-0058,Minsk,capital,53.868515,27.592059,7,,426,273,1194,1917,6,114,3,2,14,1,1,,0,0,7,0,2,,0,2,46,0,0,857,0,413,156,269,1917,1333.27,0.6955,97.104,21.9928,22.552,23.1111,21.6201,697.144,449.746
07-002-0059,Minsk,capital,53.870123,27.591323,7,,471,314,1345,2138,4,145,1,0,26,0,1,,0,1,40,0,0,,0,1,57,0,2,652,0,462,425,313,2138,1486.98,0.6955,102.636,23.2458,23.8368,24.4278,22.8518,779.856,510.126
07-002-0060,Minsk,capital,53.870123,27.591323,7,,406,248,1341,2007,3,70,0,1,19,0,0,65,0,3,19,3,0,,0,1,34,1,2,658,0,396,476,244,2007,1341,0.668161,70,19,65,19,34,476,658
07-002-0061,Minsk,capital,53.874339,27.571129,7,,611,419,1103,1705,9,65,4,0,13,0,0,6,0,3,14,2,2,,0,1,30,1,1,766,0,595,209,412,1917.91,1333.91,0.6955,136.947,31.0168,31.8053,32.5939,30.4911,1004.36,66.6955
07-002-0062,Minsk,capital,53.874084,27.565577,7,,408,239,916,1403,7,58,2,2,9,0,1,52,0,4,13,3,3,,1,1,28,0,3,563,0,387,193,233,1403,975.787,0.6955,100.52,22.7664,23.3453,23.9241,22.3806,653.256,129.595
07-002-0063,Minsk,capital,53.876085,27.564831,7,,499,321,1115,1802,3,76,3,2,19,1,1,33,1,5,16,1,1,,0,1,36,1,3,761,1,483,174,313,1802,1253.29,0.6955,114.423,25.9154,26.5743,27.2331,25.4762,815.304,218.364
07-002-0064,Minsk,capital,53.876085,27.564831,7,,338,229,1105,1682,7,95,3,0,13,0,0,30,0,2,16,0,0,,0,1,44,0,2,718,0,326,189,226,1682,1169.83,0.6955,78.5272,17.7854,18.2376,18.6898,17.484,550.288,468.818
07-002-0065,Minsk,capital,53.88558,27.568479,7,,445,279,1445,1472,5,105,1,2,15,1,0,14,0,6,25,4,0,,0,0,17,0,1,636,0,431,633,273,1472,1023.78,0.6955,101.804,23.0574,23.6436,24.2298,22.6666,727.528,100.85
07-002-0066,Minsk,capital,53.88592,27.592571,7,,623,388,1206,2200,7,57,3,1,6,0,0,41,0,3,23,3,1,,1,1,28,0,5,776,0,605,273,381,2200,1530.1,0.6955,141.119,31.9617,32.7743,33.5869,31.42,1021.24,237.998
07-002-0067,Minsk,capital,53.88592,27.592571,7,,589,380,1406,2317,9,119,3,0,18,0,1,27,1,5,15,3,3,,1,2,32,1,6,993,1,563,202,370,2317,1611.47,0.6955,141.317,32.0066,32.8203,33.634,31.4641,950.344,389.884
07-002-0068,Minsk,capital,53.88825,27.584621,7,,640,437,1641,2520,4,83,0,1,8,1,1,14,0,4,23,1,1,,0,2,37,2,0,901,0,627,575,433,2520,1752.66,0.6955,140.141,31.7401,32.5471,33.354,31.2021,1058.38,425.3
07-002-0069,Minsk,capital,53.896809,27.566044,7,,411,258,,,7,,3,0,,0,0,,0,0,,0,0,,0,2,,1,2,,0,400,,254,1290.12,897.278,0.6955,92.3285,20.9113,21.4429,21.9745,20.5568,675.2,44.8639
07-002-0070,Minsk,capital,53.898178,27.566844,7,,12,9,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,12,,9,325.384,226.304,0.6955,2.41327,0.546576,0.560472,0.574368,0.537312,20.256,201.416
07-002-0071,Minsk,capital,53.900119,27.56749,7,,364,238,759,1253,6,15,4,0,9,0,0,21,0,2,10,0,1,,0,0,25,0,3,527,1,352,152,233,1253,871.462,0.6955,83.756,18.9697,19.452,19.9342,18.6482,594.176,116.526
07-002-0072,Minsk,capital,53.896061,27.556226,7,,306,203,1263,1284,6,57,2,1,12,1,2,,1,0,18,0,2,,0,0,9,0,0,737,0,295,430,199,1284,893.022,0.6955,46.227,12,10.773,18,9,430,367.022
07-002-0073,Minsk,capital,53.896151,27.564158,7,,25,22,,,1,,1,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,24,,21,325.384,226.304,0.6955,5.9071,1.33788,1.3719,1.40591,1.31521,40.512,174.454
07-002-0074,Minsk,capital,53.889247,27.56467,7,,341,233,645,1138,4,28,2,1,8,1,2,11,1,2,9,2,0,,0,0,17,0,1,348,0,331,224,227,1138,791.479,0.6955,77.3716,17.5237,17.9692,18.4147,17.2267,558.728,84.245
07-002-0075,at,embassy,48.2031237,16.2570368,8,,194,8,360,385,0,6,0,0,1,0,0,,0,0,,0,0,,0,0,4,0,0,101,0,194,248,8,327.137,327.137,1,2.54528,1.02607,1.86919,1.24082,1.26469,302.834,16.3568
07-002-0076,az,embassy,40.383636,49.876809,8,,6,0,,,0,,0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,5,,0,702.73,578.628,0.8234,0.57824,0.233103,0.424645,0.281892,0.287313,7.805,569.017
07-002-0077,am,embassy,40.236503,44.57886,8,,2,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,702.73,578.628,0.8234,0.02624,0.010578,0.01927,0.012792,0.013038,3.122,575.424
07-002-0078,be,embassy,50.815525,4.354166,8,,230,15,422,463,0,8,0,1,2,0,0,2,0,0,4,0,0,,0,0,,0,0,127,0,229,279,15,387.841,387.841,1,3.51712,1.41784,2.58288,1.7146,1.74757,357.469,19.3921
07-002-0079,bg,embassy,42.688736,23.359145,8,,13,4,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,13,,4,702.73,578.628,0.8234,0.17056,0.068757,0.125255,0.083148,0.084747,20.293,557.802
07-002-0080,gb,embassy,51.501618,-0.186789,8,,240,2,377,424,0,4,0,1,2,0,0,,0,0,,0,0,,0,0,2,0,1,67,0,238,302,2,404.702,404.702,1,4.14784,1.6721,3.04607,2.02207,2.06096,371.518,20.2351
07-002-0081,hu,embassy,47.531685,19.019808,8,,48,0,,,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,0,,0,47,,0,702.73,578.628,0.8234,1.12928,0.455241,0.829315,0.550524,0.561111,73.367,501.735
07-002-0082,ve,embassy,10.505867,-66.827486,8,,6,1,,,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,5,,1,702.73,578.628,0.8234,0.57824,0.233103,0.424645,0.281892,0.287313,7.805,569.017
07-002-0083,vn,embassy,21.068707,105.823755,8,,10,1,,,0,,0,0,,0,0,,0,0,,0,1,,0,1,,0,0,,0,8,,1,702.73,578.628,0.8234,1.13024,0.455628,0.83002,0.550992,0.561588,12.488,562.611
07-002-0084,de,embassy,52.486977,13.463737,8,,747,20,1133,1268,4,14,0,2,4,0,1,3,1,6,8,0,0,,0,3,11,0,1,57,0,730,1036,19,1268,1133,0.893533,14,4,3,8,11,1036,57
07-002-0085,de,embassy,48.137187,11.598697,8,,548,26,857,946,1,10,0,2,4,0,0,,0,2,6,0,0,,0,0,6,0,2,45,0,541,786,26,946,857,0.90592,5.76,4,4.24,6,6,786,45
07-002-0086,ge,embassy,41.674289,44.819398,8,,87,2,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,86,,2,702.73,578.628,0.8234,1.64096,0.661512,1.20508,0.799968,0.815352,134.246,439.259
07-002-0087,il,embassy,32.078695,34.774595,8,,352,0,488,512,3,,0,0,,0,0,,0,1,2,0,0,,0,1,3,0,1,26,0,346,447,0,593.558,593.558,1,7.61536,3.06994,5.59253,3.71249,3.78388,540.106,29.6779
07-002-0088,es,embassy,40.48341,-3.668083,8,,114,101,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,114,,101,702.73,578.628,0.8234,1.49568,0.602946,1.09839,0.729144,0.743166,177.954,396.004
07-002-0089,it,embassy,41.936681,12.536789,8,,166,16,341,583,0,4,0,0,3,0,0,1,0,0,4,0,0,,0,0,4,0,0,53,0,166,272,16,583,341,0.584906,4,3,1,4,4,272,53
07-002-0090,kz,embassy,51.165097,71.422238,8,,9,0,81,114,0,4,0,0,1,0,0,,0,0,,0,0,,0,0,,0,0,34,0,9,42,0,114,93.8676,0.8234,0.11808,0.047601,0.086715,0.057564,0.058671,14.049,79.45
07-002-0091,ca,embassy,45.418854,-75.705691,8,,223,10,352,379,2,6,0,0,,0,0,,0,1,3,0,0,,0,0,1,0,1,21,0,219,321,10,376.032,376.032,1,4.92384,1.98492,3.61594,2.40037,2.44653,341.859,18.8016
07-002-0092,cn,embassy,39.91648,116.448534,8,,18,3,,,0,,0,0,,0,1,,1,0,,0,0,,0,0,,0,0,,0,17,,2,702.73,578.628,0.8234,0.73568,0.296571,0.540265,0.358644,0.365541,26.537,549.794
07-002-0093,cu,embassy,23.1066,-82.372385,8,,0,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,702.73,578.628,0.8234,0,0,0,0,0,0,578.628
07-002-0094,lv,embassy,56.941858,24.124805,8,,200,9,645,706,3,20,0,0,3,0,0,,0,3,10,0,0,,0,0,8,0,1,183,0,193,421,9,706,645,0.913598,11.52,3,8.48,10,8,421,183
07-002-0095,lv,embassy,55.867087,26.530248,8,,3,1,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,1,702.73,578.628,0.8234,0.03936,0.015867,0.028905,0.019188,0.019557,4.683,573.822
07-002-0096,lt,embassy,54.677292,25.273247,8,,240,1,501,804,1,20,0,0,4,0,0,,0,0,,0,0,,0,0,2,0,1,157,0,238,318,1,804,662.014,0.8234,4.14784,1.6721,3.04607,2.02207,2.06096,371.518,277.547
07-002-0097,md,embassy,46.999738,28.82138,8,,8,5,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,8,,5,702.73,578.628,0.8234,0.10496,0.042312,0.07708,0.051168,0.052152,12.488,565.812
07-002-0098,nl,embassy,52.085024,4.288493,8,,298,9,415,431,1,4,0,1,,0,2,3,0,2,3,0,0,,0,0,2,0,0,18,0,292,385,9,502.499,502.499,1,6.90688,2.78434,5.07224,3.3671,3.43186,455.812,25.125
07-002-0099,pl,embassy,52.171792,21.081845,8,,220,5,452,757,1,1,0,0,1,0,0,11,0,0,1,0,0,,0,0,1,0,0,69,0,219,368,5,757,452,0.597094,1,1,11,1,1,368,69
07-002-0100,pl,embassy,53.130338,23.172274,8,,250,7,,,2,,0,0,,0,0,,0,0,,0,0,,0,1,,0,1,,0,246,,7,702.73,578.628,0.8234,5.27808,2.12773,3.87609,2.57306,2.62255,384.006,178.144
07-002-0101,pl,embassy,52.039998,23.107047,8,,55,1,,,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,54,,1,702.73,578.628,0.8234,1.22112,0.492264,0.89676,0.595296,0.606744,84.294,490.522
07-002-0102,ru,embassy,55.758309,37.63807,8,,1290,851,3924,4225,12,120,7,4,,2,3,42,2,5,30,3,0,,0,6,22,4,7,2018,3,1253,1663,830,4225,3478.87,0.8234,35.407,14.2735,26.002,17.2609,17.5929,1955.93,1412.4
07-002-0103,ru,embassy,59.943941,30.39141,8,,247,184,766,932,2,9,2,2,4,1,0,3,0,0,4,0,0,,0,2,3,0,2,392,1,239,351,180,932,767.409,0.8234,7.2368,2.91733,5.31452,3.52794,3.59578,373.079,371.738
07-002-0104,ru,embassy,54.714764,20.470685,8,,33,24,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,33,,24,702.73,578.628,0.8234,0.43296,0.174537,0.317955,0.211068,0.215127,51.513,525.763
07-002-0105,rs,embassy,44.8011,20.464515,8,,12,5,57,60,3,5,1,0,,0,0,,0,1,1,0,0,,0,0,,0,0,22,0,8,29,4,60,49.404,0.8234,2.15552,0.868944,1.58296,1.05082,1.07102,12.488,30.1867
07-002-0106,sk,embassy,48.143488,17.088311,8,,21,2,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,21,,2,702.73,578.628,0.8234,0.27552,0.111069,0.202335,0.134316,0.136899,32.781,544.987
07-002-0107,us,embassy,38.91211,-77.04065,8,,291,9,443,539,0,5,0,1,1,0,0,2,0,1,2,0,0,,0,1,1,0,0,13,0,288,419,9,452.632,452.632,1,5,1,2,2,1,419,22.6316
07-002-0108,us,embassy,40.752439,-73.973736,8,,544,98,1028,1040,2,10,0,0,1,0,0,23,0,2,5,0,0,,0,0,2,0,1,28,0,539,959,98,1052.63,1052.63,1,10,1,23,5,2,959,52.6316
07-002-0109,tr,embassy,39.882726,32.854786,8,,6,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,6,,0,702.73,578.628,0.8234,0.07872,0.031734,0.05781,0.038376,0.039114,9.366,569.016
07-002-0110,tr,embassy,40.975826,28.797666,8,,57,4,206,207,2,8,0,0,,0,0,,0,0,3,0,0,,0,0,,0,1,122,0,54,73,4,207,170.444,0.8234,2.2464,0.90558,1.6497,1.09512,1.11618,84.294,79.137
07-002-0111,uz,embassy,41.307596,69.288714,8,,8,4,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,,4,702.73,578.628,0.8234,0.60448,0.243681,0.443915,0.294684,0.300351,10.927,565.814
07-002-0112,ua,embassy,50.446747,30.503832,8,,102,3,403,522,4,16,0,0,1,0,0,,0,1,1,0,0,,0,0,3,0,0,169,0,97,213,3,522,403,0.772031,9.216,1,6.784,1,3,213,169
07-002-0113,fi,embassy,60.165518,24.950887,8,,87,55,191,198,2,10,0,0,,0,0,,0,0,,0,0,,0,2,2,2,0,47,0,83,132,53,198,163.033,0.8234,3.13952,1.26562,2.30559,1.53052,1.55995,129.563,23.6688
07-002-0114,fr,embassy,48.858056,2.264806,8,,146,13,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,145,,13,702.73,578.628,0.8234,2.41504,0.973563,1.77354,1.17733,1.19997,226.345,344.743
07-002-0115,cz,embassy,50.116794,14.419886,8,,329,9,485,677,1,9,0,2,3,0,0,1,0,1,2,0,0,,0,1,1,0,0,22,0,324,447,9,677,557.442,0.8234,6.81408,2.74693,5.00409,3.32186,3.38575,505.764,30.4053
07-002-0116,ch,embassy,46.93383,7.488518,8,,176,95,284,286,1,3,0,0,,0,0,2,0,2,3,2,0,,0,0,4,0,2,32,1,171,240,92,296.776,296.776,1,4.80672,1.93771,3.52994,2.34328,2.38834,266.931,14.8388
07-002-0117,se,embassy,59.312836,18.157062,8,,180,5,288,313,1,3,0,0,3,0,0,2,0,1,3,0,0,,0,0,,0,0,59,0,178,218,5,303.526,303.526,1,3.36064,1.35476,2.46797,1.63831,1.66982,277.858,15.1763
07-002-0118,ee,embassy,59.415788,24.738254,8,,156,2,652,699,1,11,0,0,4,0,0,4,0,0,10,0,0,,0,0,7,0,1,271,0,154,345,2,699,652,0.932761,11,4,4,10,7,345,271
07-003-0001,Minsk,capital,53.903854,27.537118,7,,96,19,,,0,,0,1,,0,0,,0,1,,0,0,,0,0,,0,6,,1,88,,18,325.384,226.304,0.6955,26.3418,5.96608,6.11776,6.26944,5.86496,148.544,27.2005
07-003-0002,Minsk,capital,53.902533,27.546155,7,,474,309,1326,2197,7,104,1,1,21,1,1,,0,2,15,2,3,,0,0,17,0,7,354,1,453,815,304,2197,1326,0.60355,84.344,21,19.656,15,17,815,354
07-003-0003,Minsk,capital,53.899987,27.539993,7,,393,269,865,1248,6,183,3,1,9,1,1,17,0,3,11,1,1,,0,0,18,0,3,562,0,378,65,264,1248,867.984,0.6955,92.2264,20.8881,21.4192,21.9502,20.5341,638.064,52.902
07-003-0004,Minsk,capital,53.897631,27.551482,7,,255,170,,,2,,0,0,,0,0,,0,1,,1,1,,0,0,,0,1,,0,250,,169,800.439,556.705,0.6955,55.6793,12.6107,12.9313,13.2519,12.3969,422,27.8353
07-003-0005,Minsk,capital,53.891678,27.53887,7,,97,61,,,3,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,94,,61,325.384,226.304,0.6955,22.1456,5.01571,5.14323,5.27074,4.9307,158.672,25.1265
07-003-0006,Minsk,capital,53.895519,27.527138,7,,473,272,,,7,,3,1,,1,0,,0,3,,1,0,,0,3,,1,0,,0,459,,266,1674.54,1164.64,0.6955,107.435,24.3328,24.9514,25.57,23.9204,774.792,183.638
07-003-0007,Minsk,capital,53.89631,27.524416,7,,460,294,,,11,,5,0,,0,1,,0,2,,0,0,,0,2,,1,4,,0,440,,288,1674.54,1164.64,0.6955,110.098,24.9358,25.5697,26.2037,24.5131,742.72,210.6
07-003-0008,Minsk,capital,53.89631,27.524416,7,,316,203,,,5,,1,1,,0,0,,0,1,,0,0,,0,0,,0,1,,0,308,,202,991.916,689.878,0.6955,70.5851,15.9866,16.3931,16.7995,15.7157,519.904,34.4939
07-003-0009,Minsk,capital,53.89484,27.525216,7,,363,237,1258,1868,4,188,4,0,7,0,0,24,0,7,12,3,1,,0,0,27,0,3,817,1,348,183,229,1868,1299.19,0.6955,86.1932,19.5217,20.018,20.5143,19.1908,587.424,546.328
07-003-0010,Minsk,capital,53.891275,27.520158,7,,620,429,2229,2042,10,204,1,2,21,2,0,,0,3,22,2,0,,0,1,15,0,3,941,1,601,1026,423,2042,1420.21,0.6955,141.395,32.0243,32.8384,33.6526,31.4815,1014.49,134.33
07-003-0011,Minsk,capital,53.891704,27.518074,7,,24,20,267,267,0,17,0,0,3,0,0,,0,0,3,0,1,,0,0,3,0,0,183,0,23,58,20,267,185.698,0.6955,5.70599,1.29234,1.32519,1.35805,1.27043,38.824,135.922
07-003-0012,Minsk,capital,53.891704,27.518074,7,,3,0,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,3,,0,325.384,226.304,0.6955,0.603318,0.136644,0.140118,0.143592,0.134328,5.064,220.082
07-003-0013,Minsk,capital,53.893116,27.510627,7,,575,375,,,9,,2,2,,2,0,,0,3,,3,2,,0,1,,0,3,,0,555,,368,1804.91,1255.32,0.6955,133.225,30.1738,30.9409,31.708,29.6624,936.84,62.7658
07-003-0014,Minsk,capital,53.893116,27.510627,7,,445,291,,,10,,4,2,,2,0,,0,2,,2,0,,0,2,,1,1,,1,428,,281,1396.84,971.505,0.6955,104.443,23.655,24.2564,24.8578,23.2541,722.464,48.5753
07-003-0015,Minsk,capital,53.891911,27.514526,7,,473,298,,,12,,4,2,,1,0,,0,4,,1,0,,0,4,,0,3,,0,448,,292,1674.54,1164.64,0.6955,117.109,26.5238,27.1981,27.8725,26.0742,756.224,183.638
07-003-0016,Minsk,capital,53.890049,27.508983,7,,291,161,848,1304,6,39,0,1,8,0,0,,0,1,12,1,3,,1,3,21,0,2,568,0,275,200,159,1304,906.932,0.6955,72.593,16.4414,16.8594,17.2774,16.1627,464.2,303.398
07-003-0017,Minsk,capital,53.885904,27.505875,7,,617,417,,,13,,5,0,,0,1,,0,5,,2,3,,1,3,,0,4,,1,588,,408,1936.75,1347.01,0.6955,149.586,33.8795,34.7408,35.6021,33.3052,992.544,67.3504
