id,town,area,latitude,longitude,region,monitoredVotes,registered,photoVoices,officialVotes,officialVoters,against_registered,against_officialVotes,against_photoVoices,cherechen_registered,cherechen_officialVotes,cherechen_photoVoices,corrupted_registered,corrupted_officialVotes,corrupted_photoVoices,dmitriyev_registered,dmitriyev_officialVotes,dmitriyev_photoVoices,ignore_registered,ignore_officialVotes,ignore_photoVoices,kanopatskaja_registered,kanopatskaja_officialVotes,kanopatskaja_photoVoices,lukashenko_registered,lukashenko_officialVotes,lukashenko_photoVoices,tihanovkaja_registered,tihanovkaja_officialVotes,tihanovkaja_photoVoices,voters,votes,turnout
05-141-0047,Zaslawye,town_below100,53.994201,27.267723,5,,403,263,1351,1935,6,24,4,0,7,0,0,,0,0,6,0,1,,0,0,4,0,1,729,0,395,581,259,1935,1593.09,0.8233
05-141-0048,Kalodziščy,minsk_suburb,53.96365,27.758894,5,,309,185,1063,1503,7,56,2,2,19,2,1,,1,2,25,0,0,,0,1,12,0,3,478,0,293,473,180,1503,1051.95,0.6999
05-141-0049,Kalodziščy,minsk_suburb,53.962125,27.759409,5,,279,191,,,5,,3,1,,0,0,,0,0,,0,2,,1,1,,1,2,,0,268,,186,1329.27,930.354,0.6999
05-141-0050,Kalodziščy,minsk_suburb,53.957456,27.782574,5,,300,178,1404,1855,8,106,3,2,24,2,0,11,0,2,24,1,1,,0,2,23,0,2,497,0,283,719,172,1855,1404,0.756873
05-141-0051,Колодищанский сельский Совет,minsk_suburb,53.955601,27.780023,5,,459,298,1490,2117,7,93,3,0,30,0,0,,0,1,26,1,1,,1,0,15,0,3,589,1,447,737,292,2117,1490,0.703826
05-141-0052,Kalodziščy,minsk_suburb,53.945989,27.774148,5,,389,237,1574,1981,0,66,0,2,10,0,2,10,0,4,31,1,0,,0,5,26,3,2,1070,0,374,361,233,1981,1386.5,0.6999
05-141-0053,Kalodziščy,minsk_suburb,53.943976,27.774929,5,,523,372,,,5,,1,2,,0,0,,0,2,,0,2,,1,2,,0,1,978,0,509,595,370,1329.27,930.354,0.6999
05-141-0054,Kalodziščy,minsk_suburb,53.94875,27.793812,5,,720,483,1655,2312,15,78,3,2,10,0,0,16,0,2,24,2,2,,0,2,20,2,5,277,0,692,1230,476,2312,1655,0.71583
05-141-0055,Сухорукие,minsk_suburb,53.939714,27.740003,5,,222,145,679,1060,2,40,2,1,7,0,1,6,0,2,10,1,1,,0,1,11,0,0,135,0,214,470,142,1060,679,0.640566
05-141-0056,Старина,minsk_suburb,53.949808,27.838055,5,,201,125,711,1079,1,40,0,0,8,0,0,,0,1,17,1,1,,0,1,12,0,0,199,0,197,433,124,1079,711,0.658943
05-141-0057,Городище,village,53.984061,27.836927,5,,208,139,,,8,,5,1,,1,0,,0,1,,1,0,,0,1,,1,1,,0,196,,131,770.326,610.252,0.7922
05-141-0058,Krupica,village,53.677375,27.535295,5,,208,136,1254,1511,2,78,0,1,10,0,0,,0,0,11,0,1,,0,0,8,0,0,599,0,204,548,136,1511,1254,0.829914
05-141-0059,Аннополь,village,53.682975,27.553647,5,,88,52,594,847,2,14,0,0,11,0,0,7,0,0,7,0,1,,0,0,62,0,1,427,0,84,137,52,847,670.993,0.7922
05-141-0060,Лошаны,village,54.040512,27.303844,5,,243,149,1226,1557,2,25,1,0,9,0,0,,0,2,17,1,1,,0,0,19,0,2,679,0,236,477,147,1557,1233.46,0.7922
05-141-0061,Луговая Слобода,village,53.782485,27.83694,5,,150,75,1111,1483,1,30,0,0,17,0,0,5,0,1,11,0,0,,0,0,21,0,2,552,1,146,475,74,1483,1111,0.749157
05-141-0062,Привольный,village,53.798087,27.798654,5,,429,261,1671,2405,2,58,1,0,19,0,0,28,0,1,29,0,0,,0,2,20,2,1,619,0,423,898,258,2405,1905.24,0.7922
05-141-0063,Замосточье,village,53.822862,27.867555,5,,392,226,2055,2775,6,62,1,0,10,0,1,10,0,1,22,1,2,,0,0,27,0,1,1488,0,381,436,224,2775,2198.36,0.7922
05-141-0064,Луговослободской сельский Совет,minsk_suburb,53.859291,27.828107,5,,7,4,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,,4,1329.27,930.354,0.6999
05-141-0065,Machulishi,minsk_suburb,53.784819,27.595227,5,,301,182,1370,1720,7,40,1,1,9,0,0,37,0,2,64,2,0,,0,2,100,1,4,933,0,285,187,178,1720,1203.83,0.6999
05-141-0066,Machulishi,minsk_suburb,53.784586,27.595323,5,,286,198,1418,1780,3,27,1,1,11,0,0,16,0,0,17,0,1,,0,1,98,1,2,942,1,278,307,195,1780,1245.82,0.6999
05-141-0067,Machulishi,minsk_suburb,53.780235,27.595338,5,,229,150,1260,1420,2,8,2,0,9,0,0,7,0,1,8,0,0,,0,1,5,1,2,895,1,223,328,146,1420,993.858,0.6999
05-141-0068,Machulishi,minsk_suburb,53.780235,27.595338,5,,414,260,1723,2317,12,50,4,2,11,1,0,,0,2,19,0,1,,0,0,7,0,1,1214,0,396,422,255,2317,1621.67,0.6999
05-141-0069,Michanavičy,village,53.737671,27.687478,5,,314,186,,,6,,2,0,,0,0,,0,1,,0,1,,0,1,,1,2,,0,303,,183,770.326,610.252,0.7922
05-141-0070,Michanavičy,village,53.739827,27.694566,5,,343,210,1305,1994,8,109,3,0,16,0,2,13,0,1,26,0,1,,0,1,25,0,4,322,1,326,794,206,1994,1305,0.654463
05-141-0071,Michanavičy,village,53.743779,27.696524,5,,234,131,1294,1998,1,14,1,0,36,0,0,,0,1,64,0,1,,0,1,16,0,3,740,0,227,424,130,1998,1582.82,0.7922
05-141-0072,Čurylavičy,minsk_suburb,53.748049,27.572278,5,,129,77,,,1,,0,0,,0,0,,0,1,,1,0,,0,0,,0,1,,0,126,,76,1329.27,930.354,0.6999
05-141-0073,Novy Dvor,minsk_suburb,53.812741,27.660628,5,,204,114,1130,1448,3,12,1,0,12,0,0,,0,0,9,0,1,,1,0,10,0,0,517,0,200,570,112,1448,1013.46,0.6999
05-141-0074,Jeĺnica,minsk_suburb,53.810562,27.731173,5,,246,169,1166,1329,1,14,1,0,12,0,0,4,0,0,14,0,2,,1,1,27,0,1,758,1,241,337,166,1329,930.167,0.6999
05-141-0075,Большой Тростенец,minsk_suburb,53.850794,27.714473,5,,287,157,1255,1556,7,19,2,1,7,0,0,15,0,1,30,0,0,,0,0,11,0,2,742,0,276,431,155,1556,1089.04,0.6999
05-141-0076,Новодворский сельский Совет,minsk_suburb,53.858123,27.689419,5,,437,288,2243,2360,8,9,3,1,5,1,1,4,0,2,4,1,1,,0,2,10,1,1,1597,0,421,614,282,2360,1651.76,0.6999
05-141-0077,Hatava,minsk_suburb,53.783996,27.630903,5,,292,164,1262,1626,7,27,0,0,19,0,1,24,0,2,12,0,1,,1,1,15,1,6,618,1,274,547,161,1626,1262,0.776138
05-141-0078,Hatava,minsk_suburb,53.783996,27.630903,5,,388,230,1733,2209,4,88,3,1,34,0,0,9,0,2,24,0,0,,0,1,24,1,3,711,0,377,834,226,2209,1733,0.784518
05-141-0079,Новодворский сельский Совет,minsk_suburb,53.78447,27.636876,5,,366,218,,,7,,3,2,,2,0,,0,3,,2,0,,0,1,,0,2,,0,351,,211,1329.27,930.354,0.6999
05-141-0080,Astrašycki Haradok,village,54.066158,27.698114,5,,277,156,862,1334,4,56,1,1,14,1,0,,0,4,15,2,0,,0,2,17,2,3,280,1,263,480,149,1334,862,0.646177
05-141-0081,Astrašycki Haradok,village,54.066158,27.698114,5,,326,196,1396,2018,2,215,1,1,20,1,0,,0,4,28,2,0,,0,1,21,1,2,432,0,316,680,191,2018,1396,0.691774
05-141-0082,Околица,village,54.062994,27.736876,5,,230,168,849,988,0,39,0,0,6,0,1,,0,2,12,2,1,,1,0,29,0,1,521,1,225,242,164,988,782.694,0.7922
05-141-0083,Околица,village,54.042786,27.785465,5,,70,36,814,1011,0,31,0,1,6,0,0,,0,1,6,0,0,,0,0,4,0,0,606,0,68,161,36,1011,814,0.805143
05-141-0084,Bolshevik,minsk_suburb,54.00358,27.572099,5,,284,164,1579,1988,4,51,0,0,11,0,0,13,0,0,19,0,0,,0,0,15,0,2,1065,0,278,405,164,1988,1391.4,0.6999
05-141-0085,Bolshevik,minsk_suburb,54.003612,27.57067,5,,311,199,1354,1681,2,53,1,2,3,0,0,,0,5,8,2,0,,0,0,13,0,3,926,0,299,351,196,1681,1176.53,0.6999
05-141-0086,Паперня,minsk_suburb,54.039946,27.564113,5,,78,38,513,591,1,25,0,0,5,0,0,,0,1,13,1,0,,0,0,13,0,0,279,0,76,178,37,591,413.641,0.6999
05-141-0087,Вишнёвка,minsk_suburb,54.059568,27.547431,5,,160,92,1190,1170,0,8,0,0,9,0,1,,0,0,11,0,0,,0,0,9,0,1,998,0,158,154,92,1170,818.883,0.6999
05-141-0088,Сёмково,minsk_suburb,54.023383,27.432546,5,,517,318,2232,2944,4,27,2,0,24,0,0,,0,6,33,3,2,,1,2,15,2,2,1001,0,501,1132,310,2944,2060.51,0.6999
05-141-0089,Петришки,village,54.072953,27.217597,5,,531,318,1901,2268,1,59,1,1,15,1,0,4,0,1,29,0,2,,1,1,35,1,4,1041,2,521,718,312,2268,1796.71,0.7922
05-141-0090,Samokhvalovichi,minsk_suburb,53.738448,27.51042,5,,328,209,1178,1678,5,,2,2,34,1,0,,0,5,14,3,0,,0,0,17,0,3,624,1,313,444,202,1678,1174.43,0.6999
05-141-0091,Samokhvalovichi,minsk_suburb,53.739385,27.501895,5,,231,145,1094,1552,1,39,0,0,13,0,0,5,0,1,27,1,0,,0,0,14,0,1,578,0,228,418,144,1552,1094,0.704897
05-141-0092,Sienica,minsk_suburb,53.822665,27.517239,5,,636,382,1900,2564,18,70,8,0,28,0,0,53,0,7,64,2,0,,0,4,44,2,3,511,1,604,1128,369,2564,1900,0.74103
05-141-0093,Sienica,minsk_suburb,53.822665,27.517239,5,,570,374,2016,2730,13,14,1,3,20,2,0,,0,3,25,2,1,,0,1,10,0,1,1031,0,548,916,369,2730,2016,0.738462
05-141-0094,Sienica,minsk_suburb,53.821539,27.519008,5,,557,377,1849,2498,6,22,4,3,30,1,1,6,0,3,88,2,1,,0,1,28,1,2,1412,0,540,263,369,2498,1748.35,0.6999
05-141-0095,Sienica,minsk_suburb,53.825658,27.535061,5,,318,199,1621,2147,8,15,3,0,95,0,1,,1,4,64,2,0,,0,0,78,0,2,1140,0,303,229,193,2147,1502.69,0.6999
05-141-0096,Атолино,minsk_suburb,53.782485,27.436938,5,,319,204,1352,1650,4,71,2,0,12,0,0,7,0,5,25,2,1,,0,0,16,0,2,530,0,307,691,200,1650,1352,0.819394
05-141-0097,Атолино,minsk_suburb,53.789156,27.42341,5,,5,4,75,75,0,8,0,0,,0,0,,0,0,,0,0,,0,0,5,0,0,29,0,5,33,4,75,52.4925,0.6999
05-141-0098,Pryluki,minsk_suburb,53.790593,27.450808,5,,525,325,1837,2327,13,123,4,2,27,0,0,14,0,8,42,7,3,,1,0,26,0,3,553,1,496,1052,312,2327,1837,0.789428
05-141-0099,Pryluki,minsk_suburb,53.799761,27.446825,5,,674,467,1604,2194,12,76,7,4,16,3,1,15,0,4,22,2,3,,1,0,13,0,4,405,2,646,1051,452,2194,1535.58,0.6999
05-141-0100,Chaciežyna,minsk_suburb,53.912744,27.307734,5,,531,334,1576,1735,7,24,2,0,7,0,0,,0,0,6,0,1,,0,1,12,1,1,883,0,521,644,331,1735,1214.33,0.6999
05-141-0101,Старое Село,minsk_suburb,53.882582,27.259494,5,,173,109,856,974,5,12,2,0,1,0,1,,0,1,14,1,0,,0,0,10,0,1,446,0,165,373,106,974,681.703,0.6999
05-141-0102,Шершуны,village,54.179677,27.360222,5,,82,41,622,792,1,32,0,0,3,0,0,,0,0,16,0,0,,0,0,6,0,2,437,0,79,128,41,792,627.422,0.7922
05-141-0103,Новый Двор,village,54.124853,27.359189,5,,73,52,519,700,0,15,0,0,4,0,0,,0,0,6,0,0,,0,0,4,0,2,254,0,71,236,52,700,519,0.741429
05-141-0104,Ščomyslica,minsk_suburb,53.823697,27.448958,5,,338,226,1107,1556,3,69,2,1,5,0,2,,1,0,22,0,0,,0,2,10,1,1,335,0,329,666,222,1556,1107,0.71144
05-141-0105,Ščomyslica,minsk_suburb,53.824903,27.449533,5,,220,160,988,1380,2,54,2,2,13,2,0,,0,1,15,1,0,,0,0,8,0,3,338,1,212,560,154,1380,988,0.715942
05-141-0106,Aziarco,minsk_suburb,53.843136,27.392705,5,,508,321,1669,2170,11,128,1,0,36,0,0,,0,2,24,0,2,,1,0,17,0,5,583,0,488,881,319,2170,1518.78,0.6999
05-141-0107,Aziarco,minsk_suburb,53.842374,27.398365,5,,286,173,1073,1518,2,60,1,0,11,0,0,13,0,2,26,2,2,,0,0,18,0,2,272,0,278,673,170,1518,1073,0.706851
05-141-0108,Юзуфово,village,54.10948,27.46674,5,,188,106,1158,1542,2,16,0,0,14,0,0,,0,2,16,0,1,,0,0,25,0,1,820,0,182,267,106,1542,1158,0.750973
06-012-0050,Babruysk,town_over100,53.197529,29.223589,6,,296,131,1543,1830,5,14,0,3,11,0,0,,0,6,22,4,0,,0,1,13,0,10,1313,1,271,170,126,1830,1388.97,0.759
06-012-0051,Babruysk,town_over100,53.194702,29.227451,6,,242,115,,,4,,0,0,11,0,0,,0,1,12,0,0,,0,1,10,0,2,1492,0,234,320,115,1256.02,953.322,0.759
06-012-0052,Babruysk,town_over100,53.194702,29.227451,6,,219,118,2035,,1,,1,0,30,0,0,,0,0,22,0,1,,0,0,13,0,2,1305,0,215,530,117,1256.02,953.322,0.759
06-012-0053,Babruysk,town_over100,53.196612,29.226616,6,,267,140,,,5,,1,0,,0,1,,0,4,,1,2,,0,0,,0,6,,0,249,,138,1256.02,953.322,0.759
06-012-0054,Babruysk,town_over100,53.196612,29.226616,6,,203,95,,,3,,0,1,,1,0,,0,0,,0,2,,0,0,,0,3,,1,194,,93,1256.02,953.322,0.759
06-012-0055,Babruysk,town_over100,53.193013,29.225798,6,,472,262,,,10,,1,1,,0,0,,0,1,,0,2,,1,1,,0,2,,1,455,,259,1256.02,953.322,0.759
06-012-0056,Babruysk,town_over100,53.198807,29.226715,6,,217,109,1740,2115,1,114,0,0,38,0,0,,0,1,23,1,0,,0,0,10,0,3,1113,1,212,442,107,2115,1605.29,0.759
06-012-0057,Babruysk,town_over100,53.1957,29.229535,6,,326,190,,,3,,1,0,,0,0,,0,1,,1,0,,0,1,,1,0,,0,321,,187,1256.02,953.322,0.759
06-012-0058,Babruysk,town_over100,53.1957,29.229535,6,,230,125,2011,2239,5,151,2,0,42,0,2,18,0,0,29,0,0,,0,0,20,0,1,1298,0,222,453,123,2239,1699.4,0.759
06-012-0059,Babruysk,town_over100,53.189701,29.228844,6,,299,166,2136,2566,5,101,3,1,37,1,0,,0,0,21,0,0,,0,1,19,1,0,1812,0,292,146,161,2566,1947.59,0.759
06-012-0060,Babruysk,town_over100,53.191039,29.226436,6,,296,180,,,6,,2,0,,0,0,,0,1,,1,0,,0,0,,0,3,,0,286,,177,1256.02,953.322,0.759
06-012-0061,Babruysk,town_over100,53.179999,29.231413,6,,171,83,,,1,,1,0,,0,0,,0,3,,1,1,,0,1,,1,2,,0,163,,80,1256.02,953.322,0.759
06-012-0062,Babruysk,town_over100,53.200388,29.202739,6,,131,78,,,2,,1,0,,0,0,,0,0,,0,0,,0,1,,1,1,,0,127,,76,1256.02,953.322,0.759
06-012-0063,Babruysk,town_over100,53.178309,29.192534,6,,92,46,,,2,,0,1,,0,0,,0,1,,0,1,,0,1,,1,1,,0,85,,45,1256.02,953.322,0.759
06-012-0064,Babruysk,town_over100,53.172799,29.194339,6,,139,71,,,2,,0,0,,0,1,,1,1,,0,1,,0,0,,0,1,,0,133,,70,1256.02,953.322,0.759
06-012-0065,Babruysk,town_over100,53.172799,29.194339,6,,124,60,,,2,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,122,,60,1256.02,953.322,0.759
06-012-0066,Babruysk,town_over100,53.176442,29.1878,6,,132,56,,,3,,1,1,,0,0,,0,0,,0,0,,0,0,,0,3,,0,125,,55,1256.02,953.322,0.759
06-012-0067,Babruysk,town_over100,53.179696,29.184754,6,,154,73,1172,1299,5,41,2,0,28,0,0,,0,1,20,1,1,,0,0,7,0,1,664,0,146,412,70,1299,985.941,0.759
06-012-0068,Babruysk,town_over100,53.173344,29.19539,6,,259,151,,,5,,2,0,,0,0,,0,2,,0,0,,0,0,,0,3,,0,249,,149,1256.02,953.322,0.759
06-012-0069,Babruysk,town_over100,53.170629,29.198975,6,,149,77,1448,1647,1,72,1,1,64,1,1,4,0,1,40,1,0,,0,1,82,0,1,879,0,143,301,74,1647,1448,0.879174
06-012-0070,Babruysk,town_over100,53.170035,29.187934,6,,123,60,,,5,,1,0,,0,0,,0,2,,0,0,,0,0,,0,1,,1,115,,58,1256.02,953.322,0.759
06-012-0071,Babruysk,town_over100,53.170035,29.187934,6,,125,63,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,125,,63,1256.02,953.322,0.759
06-012-0072,Babruysk,town_over100,53.171293,29.174379,6,,163,91,,,3,,1,1,,1,0,,0,1,,1,0,,0,2,,1,2,,1,154,,86,1256.02,953.322,0.759
06-012-0073,Babruysk,town_over100,53.172507,29.176364,6,,234,131,,,5,,1,1,,1,0,,0,3,,1,0,,0,0,,0,3,,1,222,,127,1256.02,953.322,0.759
06-012-0074,Babruysk,town_over100,53.170812,29.189821,6,,180,97,,,2,,0,1,,0,0,,0,3,,0,0,,0,1,,1,1,,0,172,,96,1256.02,953.322,0.759
06-012-0075,Babruysk,town_over100,53.175541,29.185222,6,,7,4,,,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,6,,4,1256.02,953.322,0.759
06-012-0076,Babruysk,town_over100,53.16657,29.192228,6,,256,150,2243,2360,2,12,0,1,5,1,2,,1,1,4,0,1,,0,2,10,0,0,1597,0,247,615,148,2360,1791.24,0.759
06-012-0077,Babruysk,town_over100,53.163735,29.191321,6,,155,94,1262,1626,2,67,1,1,19,0,0,24,0,0,12,0,0,,0,0,15,0,2,618,1,150,507,92,1626,1262,0.776138
06-012-0078,Babruysk,town_over100,53.163352,29.193558,6,,167,80,971,1133,3,45,1,0,5,0,0,,0,1,3,1,0,,0,0,4,0,0,824,0,163,90,78,1133,859.947,0.759
06-012-0079,Babruysk,town_over100,53.163352,29.193558,6,,135,86,,,2,,2,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,132,,84,1256.02,953.322,0.759
06-012-0080,Babruysk,town_over100,53.16197,29.19327,6,,185,90,862,1334,6,56,2,1,14,0,0,,0,3,15,0,0,,0,1,17,0,3,280,0,171,480,88,1334,1012.51,0.759
06-012-0081,Babruysk,town_over100,53.16197,29.19327,6,,95,45,1396,2018,2,215,0,0,20,0,0,,0,0,28,0,1,,0,0,21,0,0,432,0,92,680,45,2018,1531.66,0.759
06-012-0082,Babruysk,town_over100,53.167633,29.19628,6,,170,93,849,988,4,39,0,2,6,0,0,,0,3,12,3,0,,0,0,29,0,1,521,0,160,242,90,988,749.892,0.759
06-012-0083,Babruysk,town_over100,53.168162,29.19902,6,,123,74,814,1011,2,31,0,0,6,0,0,,0,1,6,1,0,,0,0,4,0,0,606,0,120,161,73,1011,767.349,0.759
06-012-0084,Babruysk,town_over100,53.16657,29.201292,6,,216,114,1579,1988,3,64,1,1,11,0,1,,0,1,19,0,2,,0,0,15,0,1,1065,0,207,405,113,1988,1508.89,0.759
06-012-0085,Babruysk,town_over100,53.16657,29.201292,6,,106,59,1354,1681,2,53,0,1,3,0,0,,0,0,8,0,0,,0,0,13,0,1,926,0,102,351,59,1681,1275.88,0.759
06-012-0086,Babruysk,town_over100,53.163665,29.203116,6,,229,133,,,3,,0,0,,0,0,,0,4,,4,0,,0,0,,0,3,,0,219,,129,1256.02,953.322,0.759
06-012-0087,Babruysk,town_over100,53.165058,29.171307,6,,195,100,1864,2384,4,98,1,0,47,0,0,,0,4,52,1,0,,0,0,28,0,2,1485,1,185,154,97,2384,1809.46,0.759
06-012-0088,Babruysk,town_over100,53.16177,29.174289,6,,175,96,,,1,,0,0,,0,0,,0,1,,0,1,,0,0,,0,2,,0,170,,96,1256.02,953.322,0.759
06-012-0089,Babruysk,town_over100,53.163865,29.170516,6,,291,147,,,2,,1,2,,1,2,,0,0,,0,0,,0,0,,0,5,,0,280,,145,1256.02,953.322,0.759
06-012-0090,Babruysk,town_over100,53.163865,29.170516,6,,322,182,,,3,,2,0,,0,0,,0,1,,1,2,,0,1,,0,4,,0,311,,179,1256.02,953.322,0.759
06-012-0091,Babruysk,town_over100,53.153428,29.200089,6,,254,136,1791,2123,9,30,1,0,10,0,0,,0,3,28,2,1,,0,2,20,1,3,1506,0,236,197,132,2123,1611.36,0.759
06-012-0092,Babruysk,town_over100,53.153487,29.203457,6,,140,71,,,4,,0,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,135,,71,1256.02,953.322,0.759
06-012-0093,Babruysk,town_over100,53.139186,29.181871,6,,156,100,,,5,,4,0,,0,0,,0,2,,1,0,,0,3,,1,1,,0,145,,94,1256.02,953.322,0.759
06-012-0094,Babruysk,town_over100,53.134059,29.192893,6,,152,76,,,4,,0,1,,1,0,,0,0,,0,0,,0,0,,0,0,,0,147,,75,1256.02,953.322,0.759
06-012-0095,Babruysk,town_over100,53.127068,29.194726,6,,105,63,,,0,,0,1,,1,0,,0,1,,0,0,,0,0,,0,3,,0,100,,62,1256.02,953.322,0.759
06-012-0096,Babruysk,town_over100,53.118303,29.224253,6,,124,82,,,3,,0,0,,0,0,,0,0,,0,1,,0,1,,1,2,,1,117,,80,1256.02,953.322,0.759
06-012-0097,Babruysk,town_over100,53.130396,29.180299,6,,173,88,,,6,,2,0,,0,0,,0,0,,0,3,,1,0,,0,1,,0,163,,85,1256.02,953.322,0.759
06-012-0098,Babruysk,town_over100,53.126214,29.181601,6,,59,31,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,58,,31,1256.02,953.322,0.759
06-012-0099,Babruysk,town_over100,53.157148,29.1696,6,,153,74,,,2,,0,0,,0,0,,0,1,,0,1,,0,0,,0,2,,0,147,,74,1256.02,953.322,0.759
06-012-0100,Babruysk,town_over100,53.157148,29.1696,6,,146,86,,,3,,2,0,,0,0,,0,1,,1,0,,0,0,,0,1,,0,141,,83,1256.02,953.322,0.759
06-012-0101,Babruysk,town_over100,53.138089,29.160024,6,,197,85,,,3,,0,0,,0,1,,0,1,,0,1,,0,0,,0,3,,1,188,,84,1256.02,953.322,0.759
06-012-0102,Babruysk,town_over100,53.138089,29.160024,6,,225,137,,,9,,3,1,,1,0,,0,1,,0,0,,0,0,,0,0,,0,214,,133,1256.02,953.322,0.759
06-012-0103,Babruysk,town_over100,53.138203,29.167812,6,,154,92,,,1,,0,0,,0,0,,0,2,,0,0,,0,0,,0,2,,0,149,,92,1256.02,953.322,0.759
06-012-0104,Babruysk,town_over100,53.144674,29.168207,6,,10,0,,,1,,0,0,,0,0,,0,0,,0,0,,,0,,0,0,,0,9,,0,1256.02,953.322,0.759
06-013-0001,Babruysk,town_over100,53.162834,29.230047,6,,134,59,,,2,,0,0,,0,0,,0,2,,0,0,,0,0,,0,5,,0,125,,59,1256.02,953.322,0.759
06-013-0002,Babruysk,town_over100,53.162056,29.230227,6,,165,87,,,4,,1,1,,0,1,,0,1,,1,1,,1,0,,0,0,,0,157,,84,1256.02,953.322,0.759
06-013-0003,Babruysk,town_over100,53.158838,29.233021,6,,199,100,,,1,,0,0,,0,1,,0,1,,0,3,,1,1,,0,3,,0,189,,99,1256.02,953.322,0.759
06-013-0004,Babruysk,town_over100,53.158838,29.233021,6,,150,96,,,1,,0,1,,0,0,,0,0,,0,1,,0,0,,0,1,,0,146,,96,1256.02,953.322,0.759
06-013-0005,Babruysk,town_over100,53.153849,29.222654,6,,200,93,,,7,,1,1,,0,0,,0,0,,0,0,,0,0,,0,2,,0,190,,92,1256.02,953.322,0.759
06-013-0006,Babruysk,town_over100,53.153849,29.222654,6,,145,82,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,143,,82,1256.02,953.322,0.759
06-013-0007,Babruysk,town_over100,53.150571,29.230613,6,,262,142,,,4,,3,2,,0,0,,0,1,,0,0,,0,1,,1,1,,1,253,,137,1256.02,953.322,0.759
06-013-0008,Babruysk,town_over100,53.150577,29.237405,6,,13,3,,,1,,0,0,,0,0,,0,0,,0,0,,0,0,,0,1,,0,11,,3,1256.02,953.322,0.759
06-013-0009,Babruysk,town_over100,53.153066,29.247942,6,,5,0,,,0,,0,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,4,,0,1256.02,953.322,0.759
06-013-0010,Babruysk,town_over100,53.150296,29.241393,6,,356,208,2113,2525,4,58,1,0,21,0,0,,0,2,21,0,0,,0,0,75,0,2,1230,0,348,708,207,2525,1916.47,0.759
06-013-0011,Babruysk,town_over100,53.150296,29.241393,6,,203,133,,,2,,1,0,,0,0,,0,2,,2,0,,0,0,,0,1,,1,198,,129,1256.02,953.322,0.759
06-013-0012,Babruysk,town_over100,53.155615,29.213483,6,,156,78,,,1,,1,0,,0,0,,0,0,,0,1,,0,2,,0,1,,0,151,,77,1256.02,953.322,0.759
06-013-0013,Babruysk,town_over100,53.153007,29.21677,6,,180,93,,,2,,1,0,,0,0,,0,1,,1,1,,0,0,,0,3,,0,173,,91,1256.02,953.322,0.759
06-013-0014,Babruysk,town_over100,53.153007,29.21677,6,,136,75,1277,1360,1,64,0,1,19,0,0,,0,1,24,0,0,,0,1,15,0,0,792,0,132,363,75,1360,1032.24,0.759
06-013-0015,Babruysk,town_over100,53.146559,29.213078,6,,124,65,,,3,,2,0,,0,0,,0,0,,0,0,,0,0,,0,2,,0,119,,63,1256.02,953.322,0.759
06-013-0016,Babruysk,town_over100,53.146559,29.213078,6,,126,62,,,2,,1,0,,0,0,,0,2,,0,1,,0,0,,0,3,,0,118,,61,1256.02,953.322,0.759
06-013-0017,Babruysk,town_over100,53.148551,29.222609,6,,263,164,1515,1781,4,136,2,1,5,0,0,,0,0,34,0,0,,0,2,17,1,1,787,0,255,536,161,1781,1351.78,0.759
06-013-0018,Babruysk,town_over100,53.144441,29.216204,6,,7,2,,,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,0,,0,7,,2,1256.02,953.322,0.759
06-013-0019,Babruysk,town_over100,53.140623,29.218819,6,,208,113,,,3,,1,1,,0,0,,0,2,,0,1,,0,1,,0,5,,0,195,,112,1256.02,953.322,0.759
06-013-0020,Babruysk,town_over100,53.147315,29.226149,6,,205,111,1487,1799,4,121,1,0,36,0,1,,0,1,26,0,3,,0,1,33,1,0,648,0,195,623,109,1799,1487,0.82657
06-013-0021,Babruysk,town_over100,53.143534,29.197654,6,,204,111,1651,1790,4,156,0,0,57,0,0,21,0,2,50,0,0,,0,0,20,0,2,532,1,196,815,110,1790,1651,0.922346
06-013-0022,Babruysk,town_over100,53.142292,29.196037,6,,176,85,,,1,,0,0,,0,1,,1,0,,0,0,,0,2,,0,3,,0,169,,84,1256.02,953.322,0.759
06-013-0023,Babruysk,town_over100,53.137241,29.202245,6,,177,97,,,3,,0,1,,0,0,,0,1,,0,0,,0,1,,0,1,,0,170,,97,1256.02,953.322,0.759
06-013-0024,Babruysk,town_over100,53.132503,29.213518,6,,97,53,,,0,,0,0,,0,0,,0,1,,0,0,,0,0,,0,0,,0,96,,53,1256.02,953.322,0.759
06-013-0025,Babruysk,town_over100,53.139969,29.206979,6,,114,58,,,3,,2,0,,0,1,,0,0,,0,0,,0,0,,0,0,,0,110,,56,1256.02,953.322,0.759
