id,area,source,tihanovkaja,against,cherechen,corrupted,dmitriyev,kanopatskaja,latitude,longitude
01-050-0010,village,voice,4.048,0,0,0,0,0,52.676087,26.504433
01-050-0011,village,official-corrupted-fix,172,8.04,11,1.96,14,18,52.535666,26.5966
01-050-0012,village,voice,12.144,0,0,0,0,0,52.53245,26.456526
01-050-0013,village,voice,0,1.27839,0.413247,0.312165,0.478653,0.493518,52.549791,26.693214
01-050-0014,village,voice,28.336,1.87781,0.607013,0.458535,0.703087,0.724922,52.856437,26.607344
01-050-0015,village,voice,4.048,3.37292,1.09032,0.82362,1.26288,1.3021,52.832783,26.717783
01-050-0016,village,voice,12.144,1.17003,0.378219,0.285705,0.438081,0.451686,52.852484,26.609114
01-050-0017,village,voice,44.528,24.3182,7.86101,5.93817,9.10519,9.38796,52.769116,26.521645
01-050-0018,village,voice,20.24,4.0807,1.31911,0.99645,1.52789,1.57534,52.814728,26.551927
01-050-0019,village,voice,20.24,13.0294,4.21184,3.18161,4.87846,5.02997,52.777647,26.621016
01-050-0020,village,voice,4.048,2.09453,0.677069,0.511455,0.784231,0.808586,52.784957,26.575382
01-050-0021,village,voice,36.432,17.5724,5.68037,4.29093,6.57943,6.78376,52.627951,26.306759
01-050-0022,village,voice,28.336,17.2185,5.56598,4.20452,6.44692,6.64714,52.624217,26.309175
01-050-0023,village,voice,32.384,12.9211,4.17681,3.15515,4.83789,4.98813,52.630635,26.146993
01-050-0024,village,voice,20.24,7.91587,2.55885,1.93294,2.96385,3.05589,52.760283,26.843035
01-050-0025,village,voice,24.288,11.2888,3.64917,2.75657,4.22673,4.358,52.727584,26.978079
01-051-0001,town_below100,voice,349.414,62.3959,20.4305,13.6664,23.6055,17.9457,52.188654,25.157149
01-051-0002,town_below100,voice,588.9,110.994,36.3432,24.3106,41.9911,31.9231,52.194865,25.165135
01-051-0003,town_below100,voice,278.746,17.1597,5.61867,3.75844,6.49184,4.93532,52.185894,25.164928
01-051-0004,town_below100,voice,361.192,43.3793,14.2039,9.50123,16.4112,12.4764,52.187793,25.149612
01-051-0005,town_below100,voice,212.004,22.431,7.34465,4.91297,8.48605,6.45138,52.183878,25.152558
01-051-0006,town_below100,voice,357.266,42.6643,13.9697,9.34461,16.1407,12.2707,52.1866,25.135266
01-051-0007,town_below100,voice,11.778,0.900384,0.294816,0.197208,0.340632,0.25896,52.192701,25.162665
01-051-0008,village,voice,72.864,18.5257,5.98854,4.52372,6.93636,7.15178,52.199415,24.787145
01-051-0009,village,voice,85.008,28.6445,9.25949,6.99458,10.725,11.0581,52.204023,24.793879
01-051-0010,village,voice,8.096,2.91067,0.940891,0.710745,1.08981,1.12365,52.138051,24.818035
01-051-0011,village,voice,12.144,13.9539,4.51069,3.40736,5.22461,5.38687,52.312542,24.815079
01-051-0012,village,voice,76.912,16.7851,5.42587,4.09868,6.28464,6.47981,52.311237,25.311893
01-051-0013,village,voice,16.192,13.4917,4.36126,3.29448,5.05154,5.20842,52.28344,25.369466
01-051-0014,village,voice,48.576,9.79368,3.16586,2.39148,3.66694,3.78082,52.219772,25.010993
01-051-0015,village,voice,24.288,11.2888,3.64917,2.75657,4.22673,4.358,52.181327,24.857669
01-051-0016,village,voice,12.144,3.72681,1.20471,0.910035,1.39539,1.43872,52.189157,25.340675
01-051-0017,village,voice,56.672,16.5395,5.3465,4.03872,6.1927,6.38502,52.17613,25.230568
01-051-0018,village,voice,44.528,14.0911,4.55503,3.44085,5.27597,5.43982,52.229625,25.21359
01-051-0019,village,voice,76.912,14.2283,4.59937,3.47434,5.32733,5.49277,52.17681,25.034735
01-051-0020,village,voice,12.144,0,0,0,0,0,52.149055,24.872976
01-051-0021,village,voice,12.144,6.28359,2.03121,1.53436,2.35269,2.42576,52.176147,24.894859
01-051-0022,village,voice,52.624,11.8882,3.84293,2.90294,4.45117,4.5894,52.130716,25.003052
01-051-0023,village,voice,16.192,8.37812,2.70828,2.04582,3.13692,3.23434,52.144258,25.045416
01-051-0024,village,voice,36.432,11.1804,3.61414,2.73011,4.18616,4.31617,52.238372,24.906627
01-051-0025,village,voice,12.144,5.0052,1.61796,1.2222,1.87404,1.93224,52.299293,25.055828
01-051-0026,village,voice,48.576,3.40173,1.09963,0.830655,1.27367,1.31323,52.286635,24.99786
01-051-0027,village,voice,36.432,2.2317,0.72141,0.54495,0.83559,0.86154,52.085215,25.24027
01-051-0028,village,voice,4.048,3.37292,1.09032,0.82362,1.26288,1.3021,52.047917,25.21059
01-051-0029,village,voice,85.008,10.747,3.47403,2.62427,4.02387,4.14884,52.116052,25.119294
01-051-0030,village,voice,24.288,6.17523,1.99618,1.50791,2.31212,2.38393,52.047102,25.118584
01-051-0031,village,voice,4.048,19.992,6.46253,4.88176,7.48537,7.71784,51.967216,24.947195
01-051-0032,village,voice,12.144,2.44842,0.791466,0.59787,0.916734,0.945204,51.968692,25.036011
01-051-0033,town_below100,voice,106.002,24.286,7.95204,5.31927,9.18783,6.9849,52.189262,25.125636
01-051-0034,village,voice,20.24,0,0,0,0,0,52.291521,25.226256
01-052-0001,town_below100,voice,694.902,111.629,36.551,24.4496,42.2312,32.1056,52.199187,24.029027
01-052-0002,town_below100,voice,624.234,83.8198,27.4454,18.3588,31.7106,24.1075,52.191354,24.033285
01-052-0003,town_below100,voice,533.936,54.9252,17.9844,12.0301,20.7792,15.7971,52.191757,24.0267
01-052-0004,town_below100,voice,314.08,50.9811,16.6929,11.1662,19.2871,14.6627,52.194313,24.020987
01-052-0005,town_below100,voice,404.378,67.4276,22.078,14.7684,25.5091,19.3929,52.198227,24.017277
01-052-0006,town_below100,voice,412.23,72.5921,23.7691,15.8996,27.4629,20.8783,52.191481,23.986204
01-052-0007,town_below100,voice,298.376,48.1208,15.7564,10.5397,18.205,13.8401,52.190084,23.98341
01-052-0008,town_below100,voice,239.486,39.8845,13.0595,8.73576,15.089,11.4712,52.196847,24.012605
01-052-0009,town_below100,voice,102.076,19.8365,6.49513,4.34471,7.50451,5.70518,52.183558,24.064923
01-052-0010,village,voice,242.88,51.5252,16.6558,12.5817,19.292,19.8911,52.166012,24.11133
01-052-0011,village,voice,76.912,29.569,9.55834,7.22033,11.0712,11.415,52.099126,24.139807
01-052-0012,village,voice,178.112,41.0237,13.2612,10.0174,15.36,15.8371,52.136327,23.986815
01-052-0013,village,voice,72.864,23.6393,7.64153,5.77238,8.85098,9.12585,52.252935,23.909083
01-052-0014,village,voice,72.864,13.4121,4.33555,3.27506,5.02175,5.17771,52.269852,23.994019
01-052-0015,village,voice,16.192,7.09973,2.29503,1.73366,2.65827,2.74083,52.284988,24.068508
01-052-0016,village,voice,44.528,5.14237,1.6623,1.2557,1.9254,1.98519,52.235841,24.079206
01-052-0017,village,voice,44.528,6.42076,2.07555,1.56786,2.40405,2.47871,52.239972,24.128434
01-052-0018,village,voice,24.288,7.45362,2.40943,1.82007,2.79077,2.87744,52.283065,24.116379
01-053-0001,town_below100,voice,400.452,70.4469,23.0667,15.4297,26.6514,20.2613,52.150906,25.545041
01-053-0002,town_below100,voice,384.748,67.5867,22.1301,14.8033,25.5693,19.4386,52.150409,25.543784
01-053-0003,town_below100,voice,486.824,63.7718,20.881,13.9677,24.126,18.3414,52.146795,25.533076
01-053-0004,town_below100,voice,404.378,43.7762,14.3338,9.58815,16.5613,12.5905,52.135962,25.538349
01-053-0005,town_below100,voice,270.894,45.605,14.9326,9.9887,17.2532,13.1165,52.135945,25.545652
01-053-0006,town_below100,voice,412.23,41.4719,13.5793,9.08345,15.6896,11.9278,52.144523,25.524389
01-053-0007,town_below100,voice,3.926,0,0,0,0,0,52.134453,25.541951
01-053-0008,village,voice,68.816,15.1528,4.89822,3.7001,5.67348,5.84967,52.127354,25.682232
01-053-0009,village,voice,32.384,14.1995,4.59006,3.46731,5.31654,5.48165,52.077755,25.675486
01-053-0010,village,voice,4.048,2.09453,0.677069,0.511455,0.784231,0.808586,52.058821,25.670509
01-053-0011,village,voice,8.096,4.18906,1.35414,1.02291,1.56846,1.61717,52.095939,25.367103
01-053-0012,village,voice,20.24,10.4727,3.38535,2.55728,3.92116,4.04293,52.129798,25.440693
01-053-0014,village,voice,8.096,5.46745,1.76739,1.33508,2.04712,2.11069,52.106085,25.38127
01-053-0015,village,voice,97.152,65.6094,21.2086,16.0209,24.5654,25.3283,52.16536,25.549326
01-053-0016,village,voice,40.48,4.32623,1.39848,1.05641,1.61982,1.67013,52.23637,25.555839
01-053-0017,village,voice,20.24,13.0294,4.21184,3.18161,4.87846,5.02997,52.18644,25.611292
01-053-0018,village,voice,40.48,5.60462,1.81173,1.36857,2.09847,2.16364,52.2742,25.687523
01-053-0019,village,voice,24.288,6.17523,1.99618,1.50791,2.31212,2.38393,52.236194,25.669117
01-053-0020,village,voice,4.048,3.37292,1.09032,0.82362,1.26288,1.3021,52.228339,25.822333
01-053-0021,village,official-corrupted-fix,443,77.184,18,18.816,20,18,52.312707,25.597566
01-053-0022,village,voice,214.544,44.5338,14.3958,10.8745,16.6743,17.1921,52.315971,25.585528
01-053-0023,village,voice,89.056,11.5631,3.73785,2.82356,4.32945,4.46391,52.346889,25.626878
01-053-0024,village,voice,48.576,16.1856,5.2321,3.95231,6.0602,6.24841,51.979766,25.560367
01-053-0025,village,voice,44.528,12.8127,4.14178,3.12869,4.79732,4.9463,52.003357,25.689221
01-053-0026,village,voice,32.384,5.25073,1.69733,1.28216,1.96597,2.02703,52.000652,25.683912
01-053-0027,village,voice,40.48,6.88301,2.22497,1.68074,2.57713,2.65716,51.97591,25.4636
01-053-0028,village,voice,8.096,4.18906,1.35414,1.02291,1.56846,1.61717,51.991862,25.366843
01-053-0029,village,voice,56.672,10.1476,3.28026,2.4779,3.79944,3.91743,52.324251,25.421595
01-053-0030,village,voice,16.192,5.82134,1.88178,1.42149,2.17962,2.24731,52.292959,25.466259
01-053-0031,village,voice,101.2,10.1764,3.28957,2.48493,3.81023,3.92856,52.07512,25.561148
01-053-0032,village,voice,40.48,14.5534,4.70446,3.55372,5.44904,5.61827,52.078425,25.486597
01-053-0033,village,voice,4.048,5.9297,1.91681,1.44795,2.22019,2.28914,52.040599,25.527416
01-053-0034,village,voice,24.288,3.61845,1.16969,0.883575,1.35482,1.39689,52.094949,25.598922
01-053-0035,village,voice,20.24,10.4727,3.38535,2.55728,3.92116,4.04293,52.184878,25.415064
01-053-0036,village,voice,16.192,4.54295,1.46854,1.10933,1.70097,1.75379,52.229746,25.443415
01-054-0001,town_below100,voice,518.232,98.1229,32.1287,21.4915,37.1217,28.2212,52.707128,25.344061
01-054-0002,town_below100,voice,616.382,79.9,26.162,17.5002,30.2277,22.9801,52.712922,25.343019
01-054-0003,town_below100,voice,738.088,65.9676,21.6,14.4487,24.9568,18.973,52.71416,25.333623
01-054-0004,town_below100,voice,722.384,150.244,49.1949,32.9074,56.8401,43.2117,52.707739,25.325996
01-054-0005,town_below100,official-corrupted-fix,1056,160.095,20,34.905,54,13,52.715093,25.323759
01-054-0006,town_below100,voice,636.012,52.3552,17.1428,11.4672,19.8069,15.0579,52.719888,25.346433
01-054-0007,town_below100,voice,3.926,0.715064,0.234136,0.156618,0.270522,0.20566,52.719888,25.350026
01-054-0008,town_below100,voice,204.152,49.6314,16.251,10.8706,18.7765,14.2745,52.758888,25.152002
01-054-0009,town_below100,official,479,54,23,9,28,18,52.706315,25.331179
01-054-0010,village,official,256,53,22,21,23,20,52.514505,25.846363
01-054-0011,village,voice,12.144,8.84037,2.8577,2.1587,3.31,3.41279,52.538295,25.87563
01-054-0012,village,voice,48.576,7.2369,2.33937,1.76715,2.70963,2.79378,52.502227,25.909955
01-054-0013,village,voice,12.144,1.17003,0.378219,0.285705,0.438081,0.451686,52.535989,25.923933
01-054-0014,village,voice,20.24,4.0807,1.31911,0.99645,1.52789,1.57534,52.622091,25.919423
01-054-0015,village,voice,113.344,36.9142,11.9327,9.01394,13.8214,14.2506,52.878106,25.508812
01-054-0016,village,voice,0,3.83517,1.23974,0.936495,1.43596,1.48055,52.92084,25.549919
01-054-0017,village,voice,32.384,9.0859,2.93707,2.21865,3.40193,3.50758,52.779695,25.620895
01-054-0018,village,voice,4.048,4.65131,1.50356,1.13579,1.74154,1.79562,52.778704,25.598797
01-054-0019,village,voice,20.24,10.4727,3.38535,2.55728,3.92116,4.04293,52.829894,25.707834
01-054-0020,village,voice,12.144,3.72681,1.20471,0.910035,1.39539,1.43872,52.839654,25.757205
01-054-0021,village,voice,141.68,24.7297,7.99403,6.03866,9.25927,9.54683,52.830041,25.483633
01-054-0022,village,voice,72.864,18.5257,5.98854,4.52372,6.93636,7.15178,52.659753,25.327865
01-054-0023,village,voice,52.624,0.3827,0.12371,0.09345,0.14329,0.14774,52.584604,25.381925
01-054-0024,village,voice,80.96,9.93085,3.21021,2.42497,3.71829,3.83377,52.574749,25.486696
01-054-0025,village,voice,80.96,7.37407,2.38371,1.80065,2.76099,2.84673,52.75328,25.076426
01-054-0026,village,official-corrupted-fix,111,17.688,13,4.312,6,10,52.703194,25.145668
01-054-0027,village,voice,137.632,22.6352,7.31696,5.5272,8.47504,8.73824,52.752304,25.422385
01-054-0028,village,voice,32.384,15.4779,5.00331,3.77948,5.7952,5.97517,52.785643,25.081151
01-054-0029,village,voice,4.048,0.81614,0.263822,0.19929,0.305578,0.315068,52.831668,25.214147
01-054-0030,village,voice,20.24,0,0,0,0,0,52.817531,25.139353
01-054-0031,village,voice,28.336,17.2185,5.56598,4.20452,6.44692,6.64714,52.510378,25.566847
01-054-0032,village,voice,16.192,8.37812,2.70828,2.04582,3.13692,3.23434,52.478616,25.738907
01-054-0033,village,voice,97.152,19.5874,6.33173,4.78296,7.33387,7.56163,52.766299,25.354006
01-054-0034,village,voice,40.48,0,0,0,0,0,52.754174,25.296469
01-054-0035,village,voice,8.096,2.91067,0.940891,0.710745,1.08981,1.12365,52.461011,26.053811
01-054-0036,village,voice,8.096,1.63228,0.527644,0.39858,0.611156,0.630136,52.492423,25.994412
01-054-0037,village,voice,20.24,0,0,0,0,0,52.463294,26.116505
01-054-0038,village,voice,24.288,8.73201,2.82267,2.13224,3.26943,3.37096,52.534241,25.693389
01-054-0039,village,voice,16.192,3.26456,1.05529,0.79716,1.22231,1.26027,52.54829,25.660619
01-054-0040,village,voice,170.016,12.5453,4.05533,3.06338,4.69718,4.84305,52.706233,25.28091
01-054-0041,village,voice,60.72,7.12854,2.30434,1.74069,2.66906,2.75195,52.694347,25.227271
01-054-0042,village,voice,125.488,21.4652,6.93874,5.2415,8.03696,8.28655,52.65382,25.240189
01-054-0043,village,official,366,37,9,3,12,9,52.694719,25.378161
01-054-0044,village,voice,44.528,6.42076,2.07555,1.56786,2.40405,2.47871,52.68319,25.330829
01-055-0001,town_below100,voice,219.856,41.2884,13.5192,9.04325,15.6202,11.875,52.400649,23.824552
01-055-0002,town_below100,official-corrupted-fix,575,46.797,35,10.203,20,17,52.39477,23.823196
01-055-0003,town_below100,official-corrupted-fix,745,100.162,28,21.838,19,24,52.393061,23.825864
01-055-0004,town_below100,official-corrupted-fix,226,105.088,27,22.912,26,12,52.394281,23.833697
01-055-0005,town_below100,voice,212.004,16.2069,5.30669,3.54974,6.13138,4.66128,52.404005,23.819222
01-055-0006,village,voice,36.432,18.8508,6.09362,4.6031,7.05808,7.27727,52.394511,24.006075
01-055-0007,village,voice,117.392,51.7926,16.7423,12.647,19.3921,19.9944,52.320794,23.917689
01-055-0008,village,voice,145.728,29.381,9.49759,7.17444,11.0008,11.3424,52.326915,23.783436
01-055-0009,village,voice,89.056,11.5631,3.73785,2.82356,4.32945,4.46391,52.273924,23.766126
01-055-0010,village,official-corrupted-fix,153,28.944,4,7.056,14,14,52.344854,23.615999
01-055-0011,village,voice,52.624,9.33143,3.01644,2.2786,3.49386,3.60237,52.409748,23.625512
01-055-0012,village,voice,32.384,5.25073,1.69733,1.28216,1.96597,2.02703,52.361389,23.66007
01-055-0013,village,voice,40.48,6.88301,2.22497,1.68074,2.57713,2.65716,52.48693,23.779879
01-055-0014,village,voice,24.288,2.34006,0.756438,0.57141,0.876162,0.903372,52.470569,23.730121
01-055-0015,village,voice,182.16,35.4479,11.4587,8.65589,13.2724,13.6845,52.556854,23.797944
01-055-0016,village,voice,24.288,7.45362,2.40943,1.82007,2.79077,2.87744,52.443976,23.847324
01-055-0017,village,official-corrupted-fix,116,25.728,15,6.272,7,4,52.283071,23.311497
01-055-0018,village,voice,44.528,2.58559,0.835807,0.631365,0.968093,0.998158,52.256667,23.227226
01-055-0019,village,voice,16.192,5.82134,1.88178,1.42149,2.17962,2.24731,52.22829,23.347304
01-055-0020,village,voice,36.432,9.90204,3.20089,2.41794,3.70751,3.82265,52.345316,23.341393
01-055-0021,village,voice,44.528,2.58559,0.835807,0.631365,0.968093,0.998158,52.364446,23.307922
01-055-0022,village,voice,60.72,22.4692,7.26331,5.48667,8.41289,8.67416,52.393363,23.407338
01-055-0023,village,voice,153.824,6.72391,2.17354,1.64189,2.51756,2.59574,52.399402,23.378359
01-055-0024,village,voice,28.336,5.71298,1.84675,1.39503,2.13905,2.20548,52.45667,23.36572
01-055-0025,village,voice,174.064,35.094,11.3443,8.56947,13.1399,13.5479,52.403759,23.464867
01-055-0026,village,voice,113.344,19.0168,6.14728,4.64363,7.12023,7.34135,52.402841,23.464654
01-055-0027,village,voice,48.576,14.9072,4.81885,3.64014,5.58155,5.75489,52.469395,23.51104
01-055-0028,village,voice,8.096,4.18906,1.35414,1.02291,1.56846,1.61717,52.489206,23.451832
01-055-0029,village,voice,20.24,5.35909,1.73236,1.30862,2.00654,2.06886,52.464045,23.730975
01-055-0030,village,voice,28.336,0.59942,0.193766,0.14637,0.224434,0.231404,52.538059,23.548015
01-055-0031,town_below100,voice,235.56,52.8623,17.3089,11.5782,19.9988,15.2038,52.366635,23.380003
01-055-0032,town_below100,official-corrupted-fix,553,82.921,29,18.079,27,16,52.372628,23.366519
01-055-0033,town_below100,voice,243.412,14.4586,4.73422,3.16681,5.46995,4.15844,52.380188,23.36492
01-055-0034,town_below100,voice,0,1.24481,0.407592,0.272646,0.470934,0.35802,52.403938,23.828327
01-055-0035,town_below100,voice,0,0,0,0,0,0,52.362742,23.393397
01-056-0001,town_below100,voice,730.236,149.184,48.848,32.6753,56.4392,42.907,52.192856,24.336894
01-056-0002,town_below100,voice,537.862,78.0468,25.5552,17.0943,29.5266,22.4471,52.197151,24.345386
01-056-0003,town_below100,voice,753.792,136.047,44.5465,29.798,51.4693,39.1287,52.19502,24.353085
01-056-0004,town_below100,voice,592.826,25.8173,8.45346,5.65468,9.76718,7.42534,52.19502,24.353085
01-056-0005,town_below100,official,905,91,34,21,46,22,52.198006,24.346383
01-056-0006,town_below100,voice,361.192,37.1553,12.1659,8.138,14.0565,10.6863,52.197151,24.345386
01-056-0007,town_below100,official,439,48,26,14,19,13,52.198006,24.346383
01-056-0008,town_below100,voice,420.082,64.0638,20.9766,14.0317,24.2365,18.4254,52.202521,24.344066
01-056-0009,town_below100,voice,451.49,26.216,8.584,5.742,9.918,7.54,52.203846,24.342269
01-056-0010,town_below100,voice,247.338,46.2938,15.1582,10.1396,17.5138,13.3146,52.20761,24.326647
01-056-0011,town_below100,voice,11.778,4.63481,1.51759,1.01515,1.75343,1.33302,52.213813,24.320539
01-056-0012,town_below100,voice,318.006,62.8994,20.5954,13.7766,23.796,18.0905,52.21102,24.340293
01-056-0013,town_below100,voice,475.046,34.2408,11.2116,7.49965,12.9539,9.84802,52.20995,24.352681
01-056-0014,town_below100,voice,561.418,74.8684,24.5144,16.3982,28.3241,21.5329,52.209387,24.353597
01-056-0015,town_below100,voice,502.528,45.4703,14.8885,9.9592,17.2023,13.0777,52.210298,24.355798
01-056-0016,town_below100,voice,804.83,96.7958,31.6942,21.2008,36.6196,27.8395,52.212632,24.369758
01-056-0017,town_below100,official,287,102,31,68,53,23,52.219148,24.346383
01-056-0018,town_below100,voice,494.676,20.3888,6.67598,4.46569,7.71347,5.86404,52.219148,24.346383
01-056-0019,town_below100,official-corrupted-fix,1049,109.193,49,23.807,39,33,52.22002,24.361125
01-056-0020,town_below100,official,654,43,50,8,52,33,52.230391,24.378732
01-056-0021,village,official,222,21,15,4,8,7,52.240495,24.227249
01-056-0022,town_below100,voice,157.04,49.7643,16.2945,10.8997,18.8268,14.3127,52.226618,24.319497
01-056-0023,village,voice,72.864,22.3609,7.22828,5.46021,8.37232,8.63233,52.279225,24.427447
01-056-0024,village,official-corrupted-fix,121,29.748,6,7.252,9,8,52.291383,24.436808
01-056-0025,village,voice,36.432,8.62365,2.78765,2.10578,3.22886,3.32913,52.306567,24.44182
01-056-0026,village,voice,80.96,11.2092,3.62345,2.73714,4.19695,4.32729,52.262929,24.351486
01-056-0027,town_below100,voice,404.378,76.1412,24.9312,16.6769,28.8056,21.899,52.233166,24.383107
01-056-0028,village,voice,117.392,14.7193,4.75811,3.59426,5.51119,5.68235,52.202698,24.662905
01-056-0029,village,voice,16.192,1.98617,0.642041,0.484995,0.743659,0.766754,52.240942,24.728104
01-056-0030,village,voice,36.432,8.62365,2.78765,2.10578,3.22886,3.32913,52.243429,24.603167
01-056-0031,village,voice,4.048,3.37292,1.09032,0.82362,1.26288,1.3021,52.290568,24.614018
