id,town,area,latitude,longitude,region
04-115-0019,Мали,village,54.643806,25.991342,4
04-115-0020,Изабелино,village,54.612175,26.051862,4
04-115-0021,Kemelishki,village,54.858036,25.88217,4
04-115-0022,Рытань,village,54.845881,25.964402,4
04-115-0023,Подольцы,village,54.866456,26.08845,4
04-115-0024,Завидиненты,village,54.805764,26.374115,4
04-115-0025,Mіchalіshkі,village,54.813573,26.160109,4
04-115-0026,Ольховка,village,54.807866,26.230591,4
04-115-0027,Спонды,village,54.908614,26.238146,4
04-115-0028,Страчанка,village,54.898127,26.330438,4
04-115-0029,Рытанский сельский Совет,village,54.897613,25.858832,4
04-115-0030,Большая Страча,village,54.863991,26.311819,4
04-116-0001,Baruny,village,54.317059,26.133061,4
04-116-0002,Горецковщина,village,54.216604,26.125542,4
04-116-0003,Halshany,village,54.257954,26.008895,4
04-116-0004,Доргишки,village,54.217831,25.965219,4
04-116-0005,Гравжишки,village,54.330092,25.840443,4
04-116-0006,Гроди,village,54.523022,25.886024,4
04-116-0007,Станция Ошмяны,village,54.530959,26.080015,4
04-116-0008,Жупраны,village,54.474224,26.091181,4
04-116-0009,Krakoŭka,village,54.441712,25.991801,4
04-116-0010,Поляны,village,54.484085,25.945115,4
04-116-0011,Будёновка,village,54.42224,25.896992,4
04-116-0012,Кольчуны,village,54.389088,25.869459,4
04-116-0013,Каменны Лог,village,54.521449,25.724363,4
04-116-0014,Крейванцы,village,54.388727,25.749489,4
04-116-0015,Мурованая Ошмянка,village,54.455815,25.786374,4
04-116-0016,Новосёлки,village,54.403,26.08315,4
04-116-0017,Ashmyany,town_below100,54.426425,25.932709,4
04-116-0018,Ashmyany,town_below100,54.424817,25.961536,4
04-116-0019,Ashmyany,town_below100,54.434836,25.959704,4
04-116-0020,Ashmyany,town_below100,54.422811,25.942672,4
04-116-0021,Ashmyany,town_below100,54.424251,25.925146,4
04-116-0022,Ashmyany,town_below100,54.430186,25.953038,4
04-117-0001,Svislach,town_below100,53.028067,24.090642,4
04-117-0002,Svislach,town_below100,53.035897,24.099643,4
04-117-0003,Svislach,town_below100,53.03633,24.102958,4
04-117-0004,Svislach,town_below100,53.035778,24.09534,4
04-117-0005,Svislach,town_below100,53.034267,24.092313,4
04-117-0006,Svislach,town_below100,53.03606,24.094963,4
04-117-0007,Новодворский сельский Совет,village,52.84363,24.212589,4
04-117-0008,Занки 1,village,53.027276,24.139807,4
04-117-0009,Великое Село,village,53.051206,24.326296,4
04-117-0010,Вердомичи,village,53.028744,24.273494,4
04-117-0011,Гринки,village,52.955258,24.13176,4
04-117-0012,Незбодичи,village,52.96413,23.972353,4
04-117-0013,Доброволя,village,52.906455,24.032584,4
04-117-0014,Новый Двор,village,52.829149,24.351809,4
04-117-0015,Новодворский сельский Совет,village,52.800809,24.492683,4
04-117-0016,Хоневичи,village,52.879193,24.552771,4
04-117-0017,Porazava,village,52.93656,24.36297,4
04-117-0018,Porazava,village,52.936946,24.363829,4
04-118-0001,Slonim,town_below100,53.097836,25.308245,4
04-118-0002,Slonim,town_below100,53.095663,25.310321,4
04-118-0003,Slonim,town_below100,53.10028,25.315315,4
04-118-0004,Slonim,town_below100,53.0949,25.349802,4
04-118-0005,Slonim,town_below100,53.095241,25.319618,4
04-118-0006,Slonim,town_below100,53.087032,25.321442,4
04-118-0007,Slonim,town_below100,53.081309,25.325682,4
04-118-0008,Slonim,town_below100,53.086448,25.306188,4
04-118-0009,Slonim,town_below100,53.085436,25.306898,4
04-118-0010,Slonim,town_below100,53.081244,25.297789,4
04-118-0011,Slonim,town_below100,53.081244,25.297789,4
04-118-0012,Slonim,town_below100,53.071583,25.313761,4
04-118-0013,Slonim,town_below100,53.084766,25.315189,4
04-118-0014,Slonim,town_below100,53.083311,25.306251,4
04-118-0015,Slonim,town_below100,53.081747,25.308156,4
04-118-0016,Slonim,town_below100,53.088465,25.307751,4
04-118-0017,Slonim,town_below100,53.088043,25.33374,4
04-118-0018,Slonim,town_below100,53.093873,25.341582,4
04-118-0019,Slonim,town_below100,53.078139,25.389947,4
04-118-0020,Slonim,town_below100,53.091921,25.390019,4
04-118-0021,Slonim,town_below100,53.076825,25.387046,4
04-118-0022,Slonim,town_below100,53.108271,25.337836,4
04-118-0023,Slonim,town_below100,53.082699,25.324343,4
04-118-0024,Slonim,town_below100,53.084549,25.295103,4
04-118-0025,Slonim,town_below100,53.059202,25.350628,4
04-118-0026,Slonim,town_below100,53.065025,25.3416,4
04-118-0027,Slonim,town_below100,53.071583,25.313761,4
04-118-0028,Slonim,town_below100,53.083235,25.296082,4
04-118-0029,Большие Шиловичи,village,53.036422,25.37508,4
04-118-0030,Василевичи,village,53.145241,25.274217,4
04-118-0031,Озерница,village,53.070933,25.014173,4
04-118-0032,Деревянчицы,village,53.040783,25.267402,4
04-118-0033,Суринка,village,52.98475,25.195893,4
04-118-0034,Новосёлки,village,53.258345,25.292821,4
04-118-0035,Новосёлки,village,53.259127,25.29177,4
04-118-0036,Петралевичи 1,village,53.112177,25.365025,4
04-118-0037,Жировичи,village,53.012564,25.343962,4
04-118-0038,Жировичи,village,53.014861,25.343576,4
04-118-0039,Куцейки,village,53.205798,25.143638,4
04-118-0040,Сеньковщина,village,53.173911,25.153259,4
04-118-0041,Острово,village,52.945954,25.019428,4
04-118-0042,Мижевичи,village,52.973326,25.079903,4
04-118-0043,Новодевятковичи,village,52.916009,25.168322,4
04-118-0044,Партизановка,village,52.906976,25.278538,4
04-118-0045,Селявичи,village,53.012748,25.030477,4
04-118-0046,Костени,village,53.068807,25.199486,4
04-118-0047,Мелькановичи,village,53.049367,25.161227,4
04-119-0001,Smarhon,town_below100,54.489064,26.405816,4
04-119-0002,Smarhon,town_below100,54.483002,26.410451,4
04-119-0003,Smarhon,town_below100,54.478828,26.415464,4
04-119-0004,Smarhon,town_below100,54.477949,26.414664,4
04-119-0005,Smarhon,town_below100,54.477593,26.41391,4
04-119-0006,Smarhon,town_below100,54.477185,26.417054,4
04-119-0007,Smarhon,town_below100,54.474663,26.422282,4
04-119-0008,Smarhon,town_below100,54.477185,26.417054,4
04-119-0009,Smarhon,town_below100,54.463969,26.401208,4
04-119-0010,Smarhon,town_below100,54.480523,26.402492,4
04-119-0011,Smarhon,town_below100,54.48295,26.400714,4
04-119-0012,Smarhon,town_below100,54.482175,26.393276,4
04-119-0013,Smarhon,town_below100,54.478012,26.393976,4
04-119-0014,Smarhon,town_below100,54.477619,26.380313,4
04-119-0015,Smarhon,town_below100,54.482714,26.382172,4
04-119-0016,Smarhon,town_below100,54.485,26.371788,4
04-119-0017,Smarhon,town_below100,54.508153,26.37672,4
04-119-0018,Smarhon,town_below100,54.508153,26.37672,4
04-119-0019,Smarhon,town_below100,54.485586,26.380708,4
04-119-0020,Осиновка,village,54.715878,26.524286,4
04-119-0021,Лещеняты,village,54.617821,26.551038,4
04-119-0022,Войстом,village,54.575358,26.624322,4
04-119-0023,Вишневский сельский Совет,village,54.490779,26.58362,4
04-119-0024,Жодишки,village,54.623378,26.442728,4
04-119-0025,Гориденяты,village,54.546749,26.458188,4
04-119-0026,Сыроватки,village,54.681139,26.400884,4
04-119-0027,Залесье,village,54.4229,26.543627,4
04-119-0028,Шутовичи,village,54.432569,26.437616,4
04-119-0029,Осиновщизна,village,54.510657,26.335667,4
04-119-0030,Белковщина,village,54.45382,26.318662,4
04-119-0031,Kreva,village,54.312427,26.275156,4
04-119-0032,Раковцы,village,54.276316,26.31532,4
04-119-0033,Лылойти,village,54.760667,26.387257,4
04-119-0034,Синьки,village,54.367404,26.463443,4
04-119-0035,Валейковичи,village,54.589044,26.253471,4
04-119-0036,Гавдевичи,village,54.462535,26.201377,4
04-119-0037,Солы,village,54.513302,26.184938,4
04-120-0001,Клешняки,village,53.796667,24.690959,4
04-120-0002,Vasilishki,village,53.7824,24.847491,4
04-120-0003,Vasilishki,village,53.780559,24.848596,4
04-120-0004,Головичполье,village,53.726831,24.762986,4
04-120-0005,Демброво,village,53.642612,24.479675,4
04-120-0006,Zheludok,village,53.600234,24.98063,4
04-120-0007,Zheludok,village,53.600918,24.980163,4
04-120-0008,Zheludok,village,53.599849,24.978609,4
04-120-0009,Каменка,village,53.555272,24.505071,4
04-120-0010,Лещанка,village,53.643627,24.659042,4
04-120-0011,Топилишки,village,53.639344,24.718769,4
04-120-0012,Большое Можейково,village,53.688654,24.935642,4
04-120-0013,Скрибовцы,village,53.691555,24.998785,4
04-120-0014,Новый Двор,village,53.816117,24.56197,4
04-120-0015,Astryna,village,53.73072,24.529397,4
04-120-0016,Astryna,village,53.730294,24.52487,4
04-120-0017,Astryna,village,53.74331,24.5246,4
04-120-0018,Орля,village,53.509384,24.981483,4
04-120-0019,Раковичи,village,53.513046,24.834501,4
04-120-0020,Первомайск,village,53.908357,24.645989,4
04-120-0021,Рожанка,village,53.535743,24.734186,4
04-120-0022,Рожанка,village,53.535684,24.736468,4
04-120-0023,Щучинский сельский Совет,village,53.59668,24.691256,4
04-120-0024,Shchuchyn,town_below100,53.602163,24.750311,4
04-120-0025,Shchuchyn,town_below100,53.613986,24.739262,4
04-120-0026,Shchuchyn,town_below100,53.610754,24.740798,4
04-120-0027,Shchuchyn,town_below100,53.611309,24.735947,4
04-120-0028,Shchuchyn,town_below100,53.602622,24.729784,4
04-120-0029,Shchuchyn,town_below100,53.594548,24.72841,4
04-120-0030,Shchuchyn,town_below100,53.594548,24.72841,4
04-120-0031,Shchuchyn,town_below100,53.602761,24.733369,4
04-120-0032,Shchuchyn,town_below100,53.599753,24.732695,4
04-120-0033,Shchuchyn,town_below100,53.603199,24.735794,4
04-120-0034,Shchuchyn,town_below100,53.617046,24.73221,4
04-145-0001,Skidzieĺ,town_below100,53.591459,24.25091,4
04-145-0002,Skidzieĺ,town_below100,53.573995,24.237777,4
04-145-0003,Skidzieĺ,town_below100,53.576412,24.207001,4
04-145-0004,Skidzieĺ,town_below100,53.580058,24.223584,4
04-145-0005,Skidzieĺ,town_below100,53.590278,24.252456,4
04-145-0006,Skidzieĺ,town_below100,53.587696,24.234759,4
04-145-0007,Вертелишки,village,53.70066,24.00488,4
04-145-0008,Житомля,village,53.631476,24.101539,4
04-145-0009,Вертелишки,village,53.699169,24.009701,4
04-145-0010,Hoža,village,53.817387,23.863808,4
04-145-0011,Hoža,village,53.812633,23.86009,4
04-145-0012,Indura,village,53.460272,23.88261,4
04-145-0013,Луцковляны,village,53.440839,23.932179,4
04-145-0014,Квасовка,village,53.51506,23.997172,4
04-145-0015,Новосёлки,village,53.525114,23.852211,4
04-145-0016,Свислочь,village,53.499876,24.063286,4
04-145-0017,Коптёвка,village,53.567012,23.87298,4
04-145-0018,Коптёвка,village,53.568156,23.872369,4
04-145-0019,Коробчицы,city,53.605988,23.749013,4
04-145-0020,Обухово,village,53.607693,24.082485,4
04-145-0021,Обухово,village,53.604418,24.084012,4
04-145-0022,Одельск,village,53.403754,23.763988,4
04-145-0023,Aziory,village,53.720006,24.179396,4
04-145-0024,Aziory,village,53.721855,24.181525,4
04-145-0025,Подлабенье,city,53.692024,23.691341,4
04-145-0026,Ратичи,village,53.761806,23.660358,4
04-145-0027,Поречье,village,53.885687,24.140193,4
04-145-0028,Поречье,village,53.885501,24.141037,4
04-145-0029,Путришки,city,53.696662,23.940435,4
04-145-0030,Путришки,city,53.699402,23.946426,4
04-145-0031,Головачи,village,53.637397,24.255294,4
04-145-0032,Skidzieĺ,town_below100,53.58969,24.252159,4
04-145-0033,Лойки,village,53.771519,23.759927,4
04-145-0034,Sapotskin,village,53.829644,23.656334,4
05-025-0001,Berezino,town_below100,53.846975,28.997213,5
05-025-0002,Berezino,town_below100,53.834671,28.992605,5
05-025-0003,Berezino,town_below100,53.831626,28.990844,5
05-025-0004,Berezino,town_below100,53.823697,28.989595,5
05-025-0005,Berezino,town_below100,53.824898,28.988679,5
05-025-0006,Berezino,town_below100,53.892389,28.977495,5
05-025-0007,Berezino,town_below100,53.815085,28.98602,5
05-025-0008,Лешница,village,53.838544,29.060212,5
05-025-0009,Поплавы,village,53.809413,28.869365,5
05-025-0010,Микуличи,village,53.832207,28.781126,5
05-025-0011,Новины,village,53.769529,28.80748,5
05-025-0012,Уша,village,53.981517,28.812996,5
05-025-0013,Богушевичи,village,53.712136,28.823434,5
05-025-0014,Михалёво,village,53.70404,28.937673,5
05-025-0015,Чижаха,village,53.581779,28.93461,5
05-025-0016,Селиба,village,53.610818,28.974908,5
05-025-0017,Бродец,village,53.686463,28.982696,5
05-025-0018,Капланцы,village,53.799698,29.092821,5
05-025-0019,Kosovka,village,53.797725,29.038796,5
05-025-0020,Красный Бор,village,53.770476,29.009987,5
05-025-0021,Каменный Борок,village,53.736435,29.169357,5
05-025-0022,Погост,village,53.847214,29.151373,5
05-025-0023,Девяница,village,53.960194,29.232787,5
05-025-0024,Дмитровичи,village,53.983661,29.117866,5
05-025-0025,Орешковичи,village,54.023875,28.965197,5
05-025-0026,Маческ,village,53.82148,29.308434,5
05-025-0027,Любушаны,village,53.800464,29.227388,5
05-026-0001,Borisov,town_over100,54.229691,28.487608,5
05-026-0002,Borisov,town_over100,54.232048,28.493537,5
05-026-0003,Borisov,town_over100,54.228322,28.492072,5
05-026-0004,Borisov,town_over100,54.217426,28.523172,5
05-026-0005,Borisov,town_over100,54.222016,28.521079,5
05-026-0006,Borisov,town_over100,54.238353,28.471312,5
05-026-0007,Borisov,town_over100,54.238626,28.466237,5
05-026-0008,Borisov,town_over100,54.236174,28.465869,5
05-026-0009,Borisov,town_over100,54.214893,28.479155,5
05-026-0010,Borisov,town_over100,54.205194,28.473271,5
05-026-0011,Borisov,town_over100,54.20294,28.47372,5
05-026-0012,Borisov,town_over100,54.205194,28.473271,5
05-026-0013,Borisov,town_over100,54.208786,28.478032,5
05-026-0014,Borisov,town_over100,54.206537,28.47708,5
05-026-0015,Borisov,town_over100,54.20659,28.479514,5
05-026-0016,Borisov,town_over100,54.206537,28.47708,5
05-026-0017,Borisov,town_over100,54.202219,28.476505,5
05-026-0018,Borisov,town_over100,54.21452,28.481769,5
05-026-0019,Borisov,town_over100,54.21452,28.481769,5
05-026-0020,Borisov,town_over100,54.20808,28.480242,5
05-026-0021,Borisov,town_over100,54.215472,28.482164,5
05-026-0022,Borisov,town_over100,54.214946,28.486359,5
05-026-0023,Borisov,town_over100,54.221358,28.485398,5
05-026-0024,Borisov,town_over100,54.224259,28.491048,5
05-026-0025,Borisov,town_over100,54.230606,28.483314,5
05-026-0026,Borisov,town_over100,54.226975,28.490491,5
05-026-0027,Borisov,town_over100,54.225822,28.504918,5
05-026-0028,Borisov,town_over100,54.223917,28.501675,5
05-026-0029,Borisov,town_over100,54.22318,28.5004,5
05-026-0030,Borisov,town_over100,54.217915,28.493186,5
05-026-0031,Borisov,town_over100,54.212519,28.491866,5
05-026-0032,Borisov,town_over100,54.226801,28.521295,5
05-026-0033,Borisov,town_over100,54.224006,28.527565,5
05-026-0034,Borisov,town_over100,54.213709,28.500032,5
05-026-0035,Borisov,town_over100,54.211276,28.502295,5
05-026-0036,Borisov,town_over100,54.209349,28.504811,5
05-026-0037,Borisov,town_over100,54.20649,28.511656,5
05-026-0038,Borisov,town_over100,54.21086,28.521196,5
05-026-0039,Borisov,town_over100,54.224696,28.508332,5
05-026-0040,Borisov,town_over100,54.217684,28.508206,5
05-026-0041,Borisov,town_over100,54.217805,28.509392,5
05-026-0042,Borisov,town_over100,54.240884,28.47257,5
05-026-0043,Borisov,town_over100,54.18101,28.47372,5
05-026-0044,Borisov,town_over100,54.215678,28.539881,5
05-026-0045,Borisov,town_over100,54.21224,28.544076,5
05-026-0046,Borisov,town_over100,54.204962,28.545199,5
05-026-0047,Borisov,town_over100,54.204962,28.545199,5
05-026-0048,Borisov,town_over100,54.178291,28.476056,5
05-026-0049,Borisov,town_over100,54.181895,28.47063,5
05-026-0050,Borisov,town_over100,54.178291,28.476056,5
05-026-0051,Borisov,town_over100,54.274523,28.485659,5
05-026-0052,Borisov,town_over100,54.274429,28.487707,5
05-026-0053,Borisov,town_over100,54.266621,28.492495,5
05-026-0054,Borisov,town_over100,54.265658,28.499304,5
05-026-0055,Borisov,town_over100,54.259774,28.511072,5
05-026-0056,Borisov,town_over100,54.25523,28.499591,5
05-026-0057,Borisov,town_over100,54.25332,28.499546,5
05-026-0058,Borisov,town_over100,54.245519,28.505269,5
05-026-0059,Borisov,town_over100,54.240515,28.504029,5
05-026-0060,Borisov,town_over100,54.258327,28.513425,5
05-026-0061,Borisov,town_over100,54.259521,28.520468,5
05-026-0062,Borisov,town_over100,54.250443,28.520495,5
05-026-0063,Borisov,town_over100,54.246013,28.512779,5
05-026-0064,Borisov,town_over100,54.242041,28.516013,5
05-026-0065,Углы,village,54.248875,28.539719,5
05-026-0066,Borisov,town_over100,54.241341,28.561557,5
05-026-0067,Пересады,village,54.122563,28.410964,5
05-026-0068,Веселово,village,54.362243,28.343276,5
05-026-0069,Заболотье,village,54.3623,28.379109,5
05-026-0070,Холхолица,village,54.427991,28.435479,5
05-026-0071,Zembin,village,54.358759,28.218086,5
05-026-0072,Корсаковичи,village,54.458929,28.288191,5
05-026-0073,Иканы,village,54.496946,28.221802,5
05-026-0074,Горелый Луг,village,54.496792,28.152717,5
05-026-0075,Мстиж,village,54.560348,28.194954,5
05-026-0076,Нивки,village,54.603104,28.141601,5
05-026-0077,Большое Стахово,village,54.256839,28.397884,5
05-026-0078,Тимки,village,54.389071,28.470998,5
