id,zubr_id,observers,accreditation-reject,let-observer-in-violation,no-let-observer-in,observer-pushed-away,force-beforehand-voting,late-report,home-voting-violation,wrong-voters-number,no-medcine-on-poll-station,non-transparent-counting,observer-limitations,other
07-006-0016,539,6,False,False,True,True,False,False,False,False,False,False,True,True
07-006-0017,540,4,False,False,True,False,False,True,False,False,True,False,True,True
07-006-0018,541,16,False,True,True,False,False,False,False,True,False,False,False,True
07-006-0019,542,12,False,False,True,False,False,False,False,True,False,False,False,True
07-006-0020,543,4,False,True,False,False,False,False,False,True,False,False,False,False
07-006-0021,544,8,False,True,True,False,False,True,False,True,True,True,True,True
07-006-0022,545,3,False,False,False,False,False,False,False,False,False,False,False,False
07-006-0023,546,6,False,False,True,False,False,False,True,True,False,True,True,True
07-006-0024,547,6,False,False,True,False,False,True,False,True,False,False,True,True
07-006-0025,548,7,False,False,True,False,False,True,False,True,False,False,True,True
07-006-0026,549,3,False,False,True,False,False,False,False,False,False,False,False,False
07-006-0027,550,6,False,False,True,False,False,True,False,True,True,True,True,True
07-006-0028,551,3,False,False,True,False,False,False,True,True,True,False,True,True
07-006-0029,552,9,False,False,False,True,False,True,False,False,True,True,True,True
07-006-0030,553,1,False,False,False,False,False,False,False,False,False,False,False,False
07-006-0031,554,7,False,False,True,False,False,False,False,False,False,False,False,True
07-006-0032,555,3,False,False,False,False,False,False,False,True,False,False,True,True
07-006-0033,556,3,False,False,False,False,False,False,False,True,False,False,True,True
07-006-0034,557,3,False,False,False,False,False,False,False,False,False,False,False,False
07-006-0035,558,12,False,False,True,False,True,False,False,True,False,False,True,True
07-006-0036,559,5,False,False,False,False,False,False,False,False,False,False,False,False
07-006-0037,560,7,False,False,True,False,True,False,False,False,False,False,False,True
07-006-0038,561,8,False,False,True,False,False,False,False,True,True,False,True,True
07-006-0039,562,4,False,False,True,False,False,False,False,True,False,False,True,False
07-006-0040,563,3,True,False,True,False,False,False,True,True,False,False,True,False
07-006-0041,564,1,False,False,True,False,False,True,False,True,True,True,True,True
07-006-0042,565,26,False,True,True,False,False,False,False,True,True,False,True,True
07-006-0043,566,5,False,False,True,False,False,False,False,True,False,False,True,False
07-006-0044,567,8,False,False,True,False,False,False,False,True,False,False,False,True
07-006-0045,568,7,False,False,False,False,False,False,False,True,False,False,False,True
07-006-0046,569,8,False,False,True,False,False,True,False,True,False,False,True,True
07-006-0047,570,16,False,False,True,True,False,False,False,True,True,False,True,True
07-006-0048,571,6,False,False,False,True,False,False,False,False,False,False,False,True
07-006-0049,572,2,False,False,True,False,False,False,False,False,False,False,False,False
07-006-0050,573,13,False,False,True,True,False,True,True,False,True,False,True,True
07-006-0051,574,7,False,False,True,False,False,True,False,False,False,False,False,False
07-006-0052,575,4,False,False,True,False,False,False,False,True,False,False,True,True
07-006-0053,576,0,False,False,False,False,False,False,False,False,False,False,False,False
07-006-0054,577,3,False,False,False,False,False,False,False,False,False,False,False,True
07-006-0055,578,6,False,False,False,False,False,False,False,False,False,False,False,True
07-006-0056,579,15,False,False,True,False,False,True,False,True,False,False,False,True
07-006-0057,580,2,False,True,True,False,False,True,True,True,False,False,True,True
07-006-0058,581,6,False,False,True,False,False,False,False,True,False,False,True,True
07-006-0059,582,2,False,False,False,False,False,False,False,True,False,False,False,True
07-006-0060,583,7,True,False,True,True,False,True,False,True,False,True,True,True
07-006-0061,584,2,False,False,True,False,False,False,False,False,False,False,False,True
07-006-0062,585,12,False,True,True,False,False,True,False,True,True,False,False,True
07-006-0063,586,7,False,False,True,False,False,False,False,True,False,False,False,False
07-006-0064,587,6,False,False,True,True,True,False,True,True,False,False,True,True
07-006-0065,588,10,False,False,True,False,False,True,False,True,False,False,True,True
07-006-0066,589,9,False,False,True,True,False,True,False,True,True,False,True,True
07-006-0067,590,5,False,False,True,True,False,False,True,True,False,False,True,False
07-006-0068,591,8,False,False,False,False,False,False,False,True,False,False,False,True
07-006-0069,592,5,False,False,True,True,False,False,False,True,False,False,True,True
07-006-0070,593,8,False,False,False,False,False,False,False,True,False,False,False,True
07-006-0071,594,5,False,False,True,False,False,False,False,True,True,False,True,False
07-006-0072,595,4,False,False,False,False,False,False,False,False,False,False,False,False
07-006-0073,596,6,False,False,True,False,False,False,False,False,True,True,True,True
07-006-0074,597,6,False,False,False,False,False,False,False,False,False,False,False,True
07-006-0075,598,9,False,True,True,False,False,False,False,True,False,False,True,True
07-006-0076,599,5,False,False,True,False,False,False,False,True,True,False,True,True
07-007-0001,600,5,False,False,False,False,False,False,False,True,False,False,False,False
07-007-0002,601,5,False,False,False,False,False,True,False,True,False,False,False,False
07-007-0003,602,5,False,False,True,False,False,True,False,True,False,False,False,True
07-007-0004,603,5,False,False,True,False,False,False,False,False,False,False,True,True
07-007-0005,604,4,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0006,605,8,False,False,True,False,False,False,False,True,True,False,True,True
07-007-0007,606,2,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0008,607,4,False,False,True,False,False,False,False,True,False,False,True,True
07-007-0009,608,6,False,False,True,False,False,False,False,True,False,False,True,False
07-007-0010,609,3,False,False,True,False,False,False,False,True,False,False,True,True
07-007-0011,610,2,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0012,611,4,False,True,False,False,False,False,False,True,False,False,False,False
07-007-0013,612,4,False,False,False,False,False,True,True,True,False,False,False,False
07-007-0014,613,3,False,False,False,False,False,False,False,False,False,False,True,False
07-007-0015,614,3,False,False,False,False,False,False,False,True,False,True,True,False
07-007-0016,615,5,False,False,False,False,False,False,False,False,False,False,False,True
07-007-0017,616,8,False,False,True,False,False,True,False,True,False,False,True,True
07-007-0018,617,5,False,False,True,False,False,False,False,True,False,True,True,True
07-007-0019,618,1,False,False,True,False,False,False,False,True,True,False,False,True
07-007-0020,619,7,False,False,True,False,False,False,False,True,True,False,True,True
07-007-0021,620,15,False,False,False,False,False,False,False,True,False,False,False,True
07-007-0022,621,2,False,False,True,False,False,False,False,True,True,False,True,True
07-007-0023,622,5,False,False,True,False,False,False,False,True,False,False,True,True
07-007-0024,623,7,False,False,True,False,False,False,False,False,False,False,True,False
07-007-0025,624,8,False,False,True,False,False,True,False,True,False,False,True,True
07-007-0026,625,19,False,False,True,False,False,True,False,True,False,True,True,True
07-007-0027,626,9,False,False,True,False,False,False,False,True,False,False,True,True
07-007-0028,627,14,False,False,True,False,False,False,False,True,False,False,True,True
07-007-0029,628,5,False,False,True,False,False,False,False,True,False,False,True,False
07-007-0030,629,4,False,True,True,False,False,False,False,True,False,False,False,True
07-007-0031,630,12,False,False,True,False,False,False,False,False,False,False,False,False
07-007-0032,631,5,False,False,True,False,False,False,False,True,True,False,False,False
07-007-0033,632,4,False,False,False,False,False,False,False,False,False,False,True,False
07-007-0034,633,9,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0035,634,7,False,True,True,True,False,True,True,True,False,False,True,True
07-007-0036,635,3,False,False,True,True,False,True,False,True,True,False,True,True
07-007-0037,636,5,False,False,False,False,False,True,False,False,False,False,False,True
07-007-0038,637,2,False,False,False,False,False,False,False,False,False,False,False,True
07-007-0039,638,9,False,False,True,True,False,False,False,True,True,False,True,True
07-007-0040,639,8,True,False,True,True,False,True,True,True,False,True,True,True
07-007-0041,640,5,False,False,False,False,False,True,False,False,False,False,False,False
07-007-0042,641,5,False,False,True,False,False,True,False,True,False,False,False,False
07-007-0043,642,8,False,False,False,False,False,False,False,True,False,False,True,True
07-007-0044,643,5,False,False,True,True,False,False,False,False,True,False,False,True
07-007-0045,644,5,False,False,True,False,False,False,False,True,False,False,True,True
07-007-0046,645,5,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0047,646,1,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0048,647,4,False,False,False,False,False,True,False,True,False,True,True,True
07-007-0049,648,4,False,False,True,False,False,False,False,True,False,False,False,True
07-007-0050,649,5,False,False,True,True,True,False,False,False,True,False,True,True
07-007-0051,650,5,False,False,True,True,False,False,False,True,True,False,False,True
07-007-0052,651,2,False,False,False,False,False,False,False,True,False,False,False,False
07-007-0053,652,7,False,False,True,False,False,False,False,False,False,False,False,False
07-007-0054,653,4,False,False,True,False,False,True,False,True,False,True,True,True
07-007-0055,654,6,False,False,False,False,False,True,False,False,False,False,True,False
07-007-0056,655,2,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0057,656,5,False,False,False,False,False,True,False,True,False,False,False,False
07-007-0058,657,3,False,False,True,False,False,False,False,False,False,False,False,True
07-007-0059,658,2,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0060,659,2,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0061,660,8,False,False,True,True,False,False,False,False,True,False,True,False
07-007-0062,661,3,False,False,False,False,False,False,False,True,False,False,True,True
07-007-0063,662,6,False,False,True,True,False,False,False,True,True,False,True,True
07-007-0064,663,1,False,False,False,False,False,False,False,False,False,False,False,False
07-007-0065,664,7,False,False,True,False,False,True,False,False,False,False,True,True
07-007-0066,665,8,False,False,True,True,False,False,False,False,False,False,False,True
